Uniprot.ID	Gene.Name	ZT20	ZT24	ZT28	ZT32	ZT36	ZT40	ZT44	ZT48	ZT52	ZT56	ZT60	ZT64	ZT68	ZT72	protein_mean.level	protein_max.level	protein_rhythm.pvalue	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
Q14CE2	Bcas1	2.815781	3.075991	3.10541	3.38224	2.87447	3.174416	2.650755	2.856192	2.898268	3.545849	3.03005	3.105001	3.119589	3.103611	3.05268735714286	3.545849	0.168196781462054	NA	NA	NA
Q14CH0	Fam171b	-0.2217197	0.02101135	0.2223301	-0.3421497	-0.3556805	-0.363224	-0.3875961	-0.1051102	-0.5497799	-0.3207111	-0.1942005	-0.2449703	-0.8759003	-0.2685909	-0.284735125	0.2223301	0.581943415440916	825	23.08	25.05
Q14DP3	Lars2	-1.69611	-1.712059	-2.12871	-2.246109	-1.6005	-1.989355	-1.934925	-2.22982	-2.595301	-1.794062	-2.18996	-1.992359	-1.57893	-2.108061	-1.98544721428571	-1.57893	0.300296397764797	NA	NA	NA
Q14DP4	Pitpnm3	-1.95664	-1.79611	-2.23793	-1.819469	-1.317951	-1.412134	-1.701805	-1.823189	-1.59095	-1.826431	-1.640791	-1.65922	-1.7806	-1.762051	-1.73751935714286	-1.317951	0.084030106158468	NA	NA	NA
Q14DP5	Ctnna3	-4.937679	-4.731739	-4.951839	-3.90029	NA	-4.144323	NA	-3.25725	-4.59959	NA	NA	NA	-4.10594	-2.8524	-4.16456111111111	-2.8524	0.907842604746436	NA	NA	NA
Q14DS6	Lars2	-1.69611	-1.712059	-2.12871	-2.246109	-1.6005	-1.989355	-1.934925	-2.22982	-2.595301	-1.794062	-2.18996	-1.992359	-1.57893	-2.108061	-1.98544721428571	-1.57893	0.300296397764797	NA	NA	NA
Q19VH2	Ablim2	1.27354	1.302021	1.389099	1.51856	1.19882	1.118425	1.244474	1.289661	1.23922	1.44813	1.496229	1.310061	1.322901	1.26343	1.3153265	1.51856	0.0549588530865289	NA	NA	NA
Q1HL32	Smc3	-1.34976	-0.9414196	-1.337191	-0.8326302	-1.460281	-1.575563	-0.9825363	-1.075769	-1.515612	-0.8188	-0.8804512	-1.75334	-1.740721	-1.268631	-1.25233609285714	-0.8188	0.27552243472618	NA	NA	NA
Q1JPR8	Tppp3	2.55114	2.197491	2.19198	2.5536	2.23884	1.720535	2.196894	2.204561	2.4303	2.463459	2.37845	2.626249	2.0933	2.318769	2.29754057142857	2.626249	0.607727614614519	NA	NA	NA
Q1LZL7	Pfkm	4.695171	4.797739	4.7208	4.745701	4.525421	4.432915	4.627523	4.726732	4.788561	4.72979	4.79825	4.618711	4.665838	4.78933	4.69017728571429	4.79825	0.0037452207241477	NA	NA	NA
Q1MX41	Prkcd	0.5847797	0.6138515	0.581049	0.7028408	0.65695	0.2109566	0.3589554	0.6153202	0.2960701	0.6314087	0.3691998	0.3956299	0.5553989	0.6816406	0.518146514285714	0.7028408	0.262411448603622	NA	NA	NA
Q1WIL9	Cadm1	1.785971	1.546421	1.87352	1.906841	1.939259	1.809345	1.653404	1.852221	1.535139	1.856279	1.55862	1.94124	1.99585	1.83136	1.79181928571429	1.99585	0.706314078525717	NA	NA	NA
Q1WWJ8	Pdap1	0.9256306	1.08012	1.26112	1.245399	0.9604988	0.469265	0.7696037	1.17819	1.23011	1.458778	0.85676	1.009451	0.5350094	1.22636	1.01473539285714	1.458778	0.00642848861350348	NA	NA	NA
Q1WWL1	Atp1b3	2.08844	1.838711	2.009661	1.648691	2.157349	2.085045	2.012154	1.842791	2.116838	2.19212	2.06485	1.956621	2.24712	1.85507	2.00824721428571	2.24712	0.508694285746536	NA	NA	NA
Q1WWN0	Ppp1r12c	-1.53702	-1.647099	-1.37674	-1.072319	-1.64888	-1.486423	-1.310556	-1.53018	-2.281792	-1.03297	-1.291241	-1.284609	-1.12624	-1.858459	-1.46318057142857	-1.03297	0.468169092818566	NA	NA	NA
Q207D2	C3	-0.3786697	0.1030102	-0.1401711	-0.03172874	0.1775703	0.01627541	0.6955147	-0.03011894	-0.188961	0.08298874	0.1108189	0.1900902	-0.3994999	-0.9154701	-0.0505965021428571	0.6955147	0.265741097723404	NA	NA	NA
Q208V0	Wnk1	-1.345039	-1.423059	-1.518511	-1.622309	-1.062651	-1.693094	-1.594475	-1.763119	-2.129992	-1.395931	-1.717371	-1.754099	-0.9377098	-1.62805	-1.54181498571429	-0.9377098	0.849999872556734	NA	NA	NA
Q27PY9	Slc8a1	2.331881	2.297771	2.505121	2.4436	2.14904	2.424015	2.378304	2.325621	2.482828	2.523869	2.387779	2.225191	2.295719	2.096649	2.34767057142857	2.523869	0.301095378212475	NA	NA	NA
Q2A657	Kif3a	0.2947598	0.4183311	0.223259	0.2180309	0.6434097	0.470335	0.3364143	0.4394512	0.3546886	0.3438187	0.4880295	0.1576614	0.3906193	0.40798	0.370484892857143	0.6434097	0.75137848545409	NA	NA	NA
Q2F3J4	Cp	-1.342899	-1.400639	-1.754009	-1.60298	-1.62731	-1.789295	-1.110256	-1.404539	-1.317421	-1.26922	-1.53966	-1.02408	-1.816139	-1.517469	-1.46542257142857	-1.02408	0.843575863261021	NA	NA	NA
Q2KHS8	Mta1	-2.82823	-2.608648	-2.409771	-2.21282	-2.780731	-3.575285	-2.782625	-2.61919	-2.75531	-2.637341	-3.40209	-3.248529	-2.80891	NA	-2.82072923076923	-2.21282	0.0239694981754666	NA	NA	NA
Q2M2N5	Matk	-1.24218	-1.656189	NA	-1.814779	-1.529921	-2.124224	-1.608515	-1.796089	-2.328281	-1.51745	NA	-1.15749	-1.6936	-1.7069	-1.6813015	-1.15749	0.235253208900537	NA	NA	NA
Q2M3X8	Phactr1	1.600891	1.688051	1.878361	1.484821	1.65877	1.588285	1.798424	1.723001	1.499039	1.461349	1.53957	1.745371	1.73003	1.76696	1.6544945	1.878361	0.104584921464073	580	22.38	23.4
Q2M4G1	Mtx2	2.609482	2.767141	2.77247	2.396631	3.010818	2.718597	2.853693	2.922503	2.70952	2.494419	3.23411	2.907461	2.598421	2.487839	2.74879321428571	3.23411	0.502131570696317	NA	NA	NA
Q2M4G6	Sos1	-1.27833	-1.69182	-1.545919	-1.541519	-1.45047	-1.689865	-1.037725	-1.158699	-1.62418	-1.112061	-1.97455	-1.429449	-1.489321	-1.447189	-1.46222121428571	-1.037725	0.642917270398267	NA	NA	NA
Q2M4G8	Ptpn9	-0.9767799	-1.327148	-1.22278	-0.8835087	-1.43272	-1.327715	-1.430546	-1.236519	-0.7782707	-0.3614902	-1.038231	-1.134939	-0.9977608	-0.8870907	-1.07396421428571	-0.3614902	0.246359931586388	NA	NA	NA
Q2M4H5	Cul5	1.82127	1.9307	1.96616	1.830709	1.81675	1.487597	1.905544	2.02667	2.074549	1.93195	1.70578	1.81538	2.04315	1.925711	1.87728	2.074549	0.00649785422498476	NA	NA	NA
Q2M4H7	Cbl	-2.259459	-2.707829	NA	-2.935909	NA	-2.172215	NA	-1.98457	-3.752201	-2.548302	-2.004129	-2.44441	-2.55295	-2.16457	-2.50241309090909	-1.98457	0.175417662874372	NA	NA	NA
Q2M4I1	Ubr1	-3.19504	-2.758928	-3.915371	-2.893629	NA	NA	-3.010345	NA	NA	-3.244951	-3.23313	-2.83539	-2.60824	-3.290131	-3.0985155	-2.60824	0.352110481373322	NA	NA	NA
Q2M4J2	Plcb1	4.403751	4.44137	4.544001	4.431751	4.445541	4.463696	4.500864	4.533632	4.72875	4.325451	4.59659	4.37779	4.50424	4.496201	4.48525914285714	4.72875	0.56632700419687	NA	NA	NA
Q2NL50	Syne1	2.23266	2.45948	2.40316	2.347401	2.30673	2.351696	2.332245	2.372381	2.352409	2.268169	2.12359	2.212481	2.32238	2.497971	2.3273395	2.497971	0.00842191824284512	NA	NA	NA
Q2NL51	Gsk3a	0.3120213	0.5633812	0.2098694	1.048931	0.5779896	0.4029255	0.3456345	0.4830513	0.6132793	1.21456	0.1531601	-0.01981926	0.648819	0.3906689	0.496033702857143	1.21456	0.162864435999526	490	22.03	24.23
Q2Q7P0	Pdlim5	-1.355379	-1.50465	-1.32436	-1.391779	-1.2139	-1.273865	-1.243835	-1.53089	-1.367521	-1.471191	-0.9228706	-1.229319	-1.289351	-1.20488	-1.30884218571429	-0.9228706	0.0924604872162765	NA	NA	NA
Q2TBF9	Map1lc3b	0.5731201	-0.3908501	-0.03701973	-0.2800293	0.4091091	-0.1870651	0.3645248	0.3031597	0.1029091	-0.2972317	0.1289997	-0.115139	0.52034	0.4305706	0.108957012142857	0.5731201	0.162716397721805	NA	NA	NA
Q2TJH4	Pcdh1	2.44544	2.484541	2.390789	2.398401	2.29892	2.451206	2.361105	2.424961	2.421389	2.605259	2.308929	2.40064	2.52178	2.495892	2.42923228571429	2.605259	0.0885431292430983	NA	NA	NA
Q2TJH4	Pcdh1	0.3727398	0.2819901	0.4075794	0.3241196	0.4527397	0.2979755	0.1938553	0.3702106	0.2330189	0.1777382	0.3604698	0.1523514	0.2818604	-0.1090508	0.271256992857143	0.4527397	0.763410347268076	NA	NA	NA
Q2TJI0	Pcdh9	-0.1220798	0.02950096	-0.128891	-0.465519	-0.6987514	-1.224455	-0.7763958	-0.2843399	-0.1815205	-0.5684414	-0.336441	-0.5649586	-0.12397	0.01901054	-0.38766085	0.02950096	0.00668351724104457	NA	NA	NA
Q2TJI1	Pcdh9	-0.1220798	0.02950096	-0.128891	-0.465519	-0.6987514	-1.224455	-0.7763958	-0.2843399	-0.1815205	-0.5684414	-0.336441	-0.5649586	-0.12397	0.01901054	-0.38766085	0.02950096	0.00668351724104457	NA	NA	NA
Q2TJI2	Pcdh9	-0.1220798	0.02950096	-0.128891	-0.465519	-0.6987514	-1.224455	-0.7763958	-0.2843399	-0.1815205	-0.5684414	-0.336441	-0.5649586	-0.12397	0.01901054	-0.38766085	0.02950096	0.00668351724104457	NA	NA	NA
Q2TJI3	Pcdh9	-0.1220798	0.02950096	-0.128891	-0.465519	-0.6987514	-1.224455	-0.7763958	-0.2843399	-0.1815205	-0.5684414	-0.336441	-0.5649586	-0.12397	0.01901054	-0.38766085	0.02950096	0.00668351724104457	NA	NA	NA
Q2TJI4	Pcdh7	-0.7733192	-1.03858	-0.7568703	-0.6489506	-1.19014	-1.212654	-1.077646	-1.112009	-1.43709	-0.7456703	-1.23456	-0.9223099	-0.974411	-1.03009	-1.01102145	-0.6489506	0.7653306024429	NA	NA	NA
Q2TJI5	Pcdh7	-0.7733192	-1.03858	-0.7568703	-0.6489506	-1.19014	-1.212654	-1.077646	-1.112009	-1.43709	-0.7456703	-1.23456	-0.9223099	-0.974411	-1.03009	-1.01102145	-0.6489506	0.7653306024429	NA	NA	NA
Q2TJI7	Pcdh1	2.44544	2.484541	2.390789	2.398401	2.29892	2.451206	2.361105	2.424961	2.421389	2.605259	2.308929	2.40064	2.52178	2.495892	2.42923228571429	2.605259	0.0885431292430983	NA	NA	NA
Q2TJI7	Pcdh1	0.3727398	0.2819901	0.4075794	0.3241196	0.4527397	0.2979755	0.1938553	0.3702106	0.2330189	0.1777382	0.3604698	0.1523514	0.2818604	-0.1090508	0.271256992857143	0.4527397	0.763410347268076	NA	NA	NA
Q2TJI8	Pcdh1	2.44544	2.484541	2.390789	2.398401	2.29892	2.451206	2.361105	2.424961	2.421389	2.605259	2.308929	2.40064	2.52178	2.495892	2.42923228571429	2.605259	0.0885431292430983	NA	NA	NA
Q2TJI8	Pcdh1	0.3727398	0.2819901	0.4075794	0.3241196	0.4527397	0.2979755	0.1938553	0.3702106	0.2330189	0.1777382	0.3604698	0.1523514	0.2818604	-0.1090508	0.271256992857143	0.4527397	0.763410347268076	NA	NA	NA
Q2TPA8	Hsdl2	-0.1197701	-0.01052856	-0.04516029	0.2906208	0.1753902	0.2308064	-0.07858467	0.04821968	-0.3775501	0.2481899	-0.01523018	0.1941204	0.41889	0.1830406	0.0816038628571429	0.41889	0.541838736326169	490	22.61	24.57
Q2VPC9	Prkag1	-1.442739	-1.536739	-1.406059	-1.0984	-1.03244	-1.213814	-1.841726	-1.998138	-1.154831	-1.5126	-2.13269	-1.18811	-1.407619	-0.9499607	-1.42256183571429	-0.9499607	0.570560663989056	NA	NA	NA
Q2YDW0	Immt	5.27457	5.140989	5.314711	5.360519	5.392769	5.238747	5.258703	5.225191	5.3085	5.42421	5.21311	5.237482	5.237822	5.228451	5.27541242857143	5.42421	0.0332156062677821	NA	NA	NA
Q2YDW0	Immt	-2.054539	-2.823719	-2.104469	-2.65233	-2.00655	NA	NA	-2.62138	-2.334801	-2.532211	-1.89002	-2.64035	NA	-2.353901	-2.36493363636364	-1.89002	0.681880607042352	NA	NA	NA
Q2YDW0	Immt	-0.7859097	-0.9655895	-0.6602592	-0.5983601	-0.3938408	-0.3675652	-0.9236755	-0.7035198	-0.6808605	-1.186722	-0.0717411	-0.5985699	-0.7930298	-0.8656902	-0.68538095	-0.0717411	0.00653764267390794	NA	NA	NA
Q32M04	Prps1l1	-0.5159702	-0.07891846	-0.2272797	-0.02409935	0.407299	-0.2562447	0.5010853	0.3207302	-0.6170502	0.1903286	0.4524899	0.1711502	0.2227192	-0.11092	0.0310942707142857	0.5010853	0.423618350312043	NA	NA	NA
Q3B7C1	Hp1bp3	2.01993	1.974442	2.04829	1.948961	2.102539	2.187706	2.292204	1.956491	2.093729	2.303019	1.91029	2.020981	2.11454	2.05724	2.07359728571429	2.303019	0.840260668319212	NA	NA	NA
Q3KN99	Syn3	0.3649311	0.3212299	0.2539196	0.6103706	0.6498795	0.7777863	0.2477245	0.3103504	0.4657001	0.6646385	0.5077705	0.4668903	0.4351692	0.36129	0.459832178571429	0.7777863	0.0670294737074257	NA	NA	NA
Q3KNM9	Apoo	1.56447	1.583071	1.661249	1.36202	1.63908	1.545555	1.894474	1.53013	2.072578	1.23164	1.813169	1.695351	1.538811	1.87298	1.64318414285714	2.072578	0.736815293419872	NA	NA	NA
Q3KNZ1	Cdh6	-3.0693	-2.851589	-3.022659	-3.624849	-2.38843	NA	-2.982325	-2.85141	-3.037392	-3.343931	-2.931311	-3.01325	-3.05386	-2.79414	-2.99726507692308	-2.38843	8.6215937886794e-07	NA	NA	NA
Q3KQJ4	Hspa8	7.623951	7.720461	7.743971	7.598419	7.643909	7.623596	7.552706	7.716471	7.890409	7.626678	7.637651	7.609949	7.481131	7.749611	7.65849378571429	7.890409	0.0486111482464236	NA	NA	NA
Q3KQM7	Ahi1	-0.4001884	0.03721046	-0.16996	-0.2044106	-0.0596714	-0.380125	-0.5883656	-0.5125484	-0.2674809	-0.3656406	-0.1140308	-0.2454395	-0.2520809	-0.1731205	-0.263989438571429	0.03721046	0.539618759182441	NA	NA	NA
Q3KQQ1	Nsfl1c	2.832561	2.8631	3.033171	2.868061	2.792011	2.742966	2.858423	2.714941	2.962748	2.931808	2.737638	2.805742	2.9485	2.642418	2.83814914285714	3.033171	0.293905989987831	NA	NA	NA
Q3SXD3	Hddc2	-1.89922	-1.66226	-1.82836	-2.004719	-2.09017	-2.336473	-1.499386	-1.628149	-1.667561	-2.197651	-1.501431	-1.885309	-1.766279	-1.97584	-1.85305771428571	-1.499386	0.300167001833914	199	22.63	24.06
Q3SYI6	Cntnap2	2.200191	2.13459	2.22797	2.22295	2.368149	2.250626	2.240875	2.1539	2.19775	2.273859	2.31287	2.34701	2.34947	2.205111	2.2489515	2.368149	0.00901816953150362	NA	NA	NA
Q3T992	Ubqln1	1.11953	0.2761612	0.187149	0.2482605	0.44911	-0.09609413	0.785265	-0.2452602	0.8134384	0.1279392	0.9107399	0.5489407	1.23	1.096649	0.532273469285714	1.23	0.493588601672989	NA	NA	NA
Q3T9A1	Ehd1	0.8928299	0.9858704	0.9983196	0.9126205	0.79109	0.773035	1.169575	1.0839	0.7833595	0.7198696	1.09103	0.9323311	1.013239	0.7021599	0.917802107142857	1.169575	0.554412898846027	NA	NA	NA
Q3T9E0	Dock10	-2.14596	-1.658649	-1.693769	-2.12784	-2.138151	-1.988255	-2.289265	-2.02759	-1.975391	-2.240631	-1.86767	-2.403109	-1.593031	-2.075171	-2.01603442857143	-1.593031	0.506008855299135	NA	NA	NA
Q3T9E5	Ncstn	-2.30739	-1.43001	-2.34618	-1.76988	-2.095001	-1.677504	-1.621845	-1.38006	-1.3953	-1.892231	-1.826761	-2.07345	-1.82645	-1.87451	-1.82261228571429	-1.38006	0.396045784006452	NA	NA	NA
Q3T9E7	Slc14a1	-2.492279	NA	-2.2057	-2.42251	-2.786201	-4.078274	NA	-1.944159	-3.009521	NA	-3.074551	NA	-2.30794	-2.52673	-2.6847865	-1.944159	0.312366773330989	NA	NA	NA
Q3T9H2	Adar	-2.75251	-2.53591	-2.68203	-2.430189	-2.24472	-3.238483	-2.909735	-1.999939	-2.909401	-2.218721	-2.80361	-2.388319	-2.432711	-2.27611	-2.558742	-1.999939	0.674068232722878	NA	NA	NA
Q3T9L1	Coro1a	3.984871	4.059481	4.09186	4.050961	4.340439	4.210434	4.098906	3.91316	3.948069	4.032391	4.019941	4.07538	3.986181	3.953449	4.05468021428571	4.340439	0.0109747254283166	NA	NA	NA
Q3T9P2	Gclm	-0.8423901	-0.5801601	-0.6242809	-0.6470394	-0.7543602	-0.3414841	-0.8917961	-0.6266098	-0.27948	-1.008701	-0.4390907	-0.33638	-0.6296501	-0.5427895	-0.610300857142857	-0.27948	0.898563868095408	NA	NA	NA
Q3T9S4	Hectd1	-2.115129	-1.37401	-1.856251	-1.594049	-1.39871	-1.337965	-1.727016	-1.34276	-2.48233	-1.319641	-1.83383	-1.7449	-1.239281	-0.9854298	-1.59652155714286	-0.9854298	0.884321259261518	NA	NA	NA
Q3T9U8	Entpd2	-1.0012	NA	-1.792801	-1.406839	-1.111	-0.8450642	-1.134195	-1.649229	-0.7874298	-1.088911	-1.31328	-1.517229	-1.38155	-1.24692	-1.25197292307692	-0.7874298	0.69341615972078	NA	NA	NA
Q3T9U9	Rpl3	2.684101	2.920641	2.876509	2.72443	2.84129	2.776657	2.732676	2.80028	2.857508	2.67429	2.703211	2.773752	2.901442	2.643188	2.77928392857143	2.920641	0.711389288938324	NA	NA	NA
Q3T9V8	Dctn1	3.721191	3.87446	4.0264	3.716461	3.75288	3.653336	3.684153	3.838411	3.811121	3.774239	3.6863	3.616541	3.83259	3.759041	3.76765171428571	4.0264	0.0112211207959661	NA	NA	NA
Q3T9V9	Flnb	-0.6454391	-0.6313992	-0.3705597	-0.5723495	-0.8851814	-0.8795452	-0.5561848	-0.9820786	-0.6200008	-0.5115414	-0.8313808	-0.6406994	-0.8265896	-1.295641	-0.732042178571429	-0.3705597	0.618182833511966	NA	NA	NA
Q3T9W4	Bcl2l1	-2.477289	-2.364779	-2.18598	-2.60235	NA	-2.483574	-2.558306	NA	-2.578201	-2.361172	-2.778271	-2.550259	-2.067101	NA	-2.45520745454545	-2.067101	0.251273545896279	NA	NA	NA
Q3T9X4	Usp11	-1.961489	-1.837929	-1.95549	-1.38883	-1.497421	-2.117144	-1.873465	-1.513969	-1.55999	-1.694651	-1.608311	-2.255829	-1.73505	-1.6408	-1.76002628571429	-1.38883	0.124204619017585	NA	NA	NA
Q3T9Y9	Ptpn1	-3.114119	NA	-2.96909	-2.806499	-2.83568	-3.281855	-2.730825	NA	-3.644011	-2.679241	-2.948999	-3.466709	-3.065031	-3.033751	-3.04798416666667	-2.679241	0.594305150840571	NA	NA	NA
Q3TA19	Slc4a1	-0.1591091	0.8696003	0.4661598	0.1576595	-0.1588898	-0.4085846	0.7093945	0.7656612	0.09696007	0.1336899	-0.53866	0.5444603	0.1149693	0.09107971	0.19174222	0.8696003	0.101678881530007	NA	NA	NA
Q3TA27	Rapgef2	1.852421	1.84333	1.98078	1.79331	1.918709	1.842026	1.925415	2.106771	1.952589	1.921219	2.03989	1.758492	1.95454	1.98324	1.91948085714286	2.106771	0.435930901686203	NA	NA	NA
Q3TA54	Vapb	3.016392	2.587099	2.576269	3.015011	2.23535	2.719048	2.719603	2.549162	2.48543	2.935719	2.61096	2.898771	2.936621	2.55518	2.70290107142857	3.016392	0.509108317778885	NA	NA	NA
Q3TA88	Sh3kbp1	0.4096508	-0.02388954	0.1002598	0.3113613	0.1798	0.2604961	0.1701851	0.1209507	-0.1150398	0.004039764	0.4429493	-0.03357887	0.2907696	0.0411396	0.154220989571429	0.4429493	0.168444829821209	NA	NA	NA
Q3TAB9	Atg7	-0.2856598	-0.08723831	-0.05425072	-0.5963497	0.0267601	-0.1748734	-0.07033539	-0.1016102	-0.07869148	-0.2904015	-0.7717495	-0.5263786	-0.4942398	-0.2869911	-0.270857814285714	0.0267601	0.256468499075853	NA	NA	NA
Q3TAC0	Bcas3	-0.1427002	-0.3291798	-0.3383598	-0.09116936	-0.1127796	-0.03525352	0.4114952	-0.06406021	-0.7033501	-0.1462402	-0.4615803	-0.139679	-0.2170105	-0.1926594	-0.183037627857143	0.4114952	0.500281294878735	NA	NA	NA
Q3TAC6	Zc3h7b	-2.51285	-1.821089	NA	-2.511749	NA	NA	-3.229925	-2.54681	NA	-3.454081	-1.851561	NA	-3.26601	NA	-2.649259375	-1.821089	0.887972774460831	NA	NA	NA
Q3TAD4	Uap1	NA	-2.56489	-2.637171	NA	-2.6945	-2.386795	-3.443035	-2.506489	-2.35565	-2.487141	-2.42211	-2.72006	-2.98114	-2.47543	-2.63953425	-2.35565	0.0601684594871063	NA	NA	NA
Q3TAF0	Eefsec	-2.464788	-2.277328	-2.261	-2.06143	NA	-2.369083	-2.481535	-2.342709	-2.45603	-2.216501	-3.03821	-2.25359	-2.76475	-2.467871	-2.41960192307692	-2.06143	0.120324803573452	NA	NA	NA
Q3TAF1	Gopc	-1.626348	-1.985529	-2.213911	-2.11237	-1.872871	-2.333765	-2.244806	-1.931149	-3.485312	-1.832941	NA	-2.299419	-1.76405	-2.0536	-2.13508238461538	-1.626348	0.884005227166529	NA	NA	NA
Q3TAJ4	Slc4a1	-0.1591091	0.8696003	0.4661598	0.1576595	-0.1588898	-0.4085846	0.7093945	0.7656612	0.09696007	0.1336899	-0.53866	0.5444603	0.1149693	0.09107971	0.19174222	0.8696003	0.101678881530007	NA	NA	NA
Q3TAJ6	Tubgcp3	-2.8969	-2.706089	NA	-2.910559	NA	NA	NA	-2.43952	NA	-2.645552	NA	-3.212029	-2.59597	-2.699831	-2.76330625	-2.43952	0.080979285011415	NA	NA	NA
Q3TAJ7	Als2	-2.168209	NA	-2.017509	-1.554209	NA	-2.426134	-2.583725	-0.2460995	-1.419432	-1.83634	-2.77866	-2.413849	-2.82036	-2.06019	-2.02705970833333	-0.2460995	0.218314982372782	NA	NA	NA
Q3TAL9	Lcp1	-0.4155598	-0.418829	-0.03949928	-0.3558197	-0.159441	-0.3892136	-0.4057064	-0.2951603	-0.2383614	-0.3537502	-0.305151	-0.2100201	-0.2604408	-0.2084999	-0.289675177142857	-0.03949928	0.590012962560626	NA	NA	NA
Q3TAP5	Tra2a	-1.22592	-1.05509	-0.6066093	-0.7600498	-1.011791	-0.810955	-1.156145	-0.3937302	-1.45182	-0.2755013	-0.6371994	-1.048979	-1.06506	-0.5292206	-0.8591479	-0.2755013	0.335667642983876	NA	NA	NA
Q3TAQ8	Bpgm	-0.6555386	0.2568512	-0.01358032	0.05855942	-0.277401	-0.3871536	0.3252544	0.22052	0.3385792	0.04361916	-0.2712498	-0.0142498	0.1780701	-0.3000603	-0.03555571	0.3385792	0.273465151470479	NA	NA	NA
Q3TAR8	Ppt1	-0.0736084	0.4097614	0.1831799	0.4391499	0.5659599	0.7852154	0.2551441	0.5558109	0.7572384	0.6688385	-0.1924	0.1293602	0.3269291	0.5069389	0.379822728571429	0.7852154	0.478964891943165	NA	NA	NA
Q3TAS8	Dpysl3	4.235741	3.940622	4.02767	4.171619	4.04076	4.064426	4.216105	4.056471	4.136629	4.116817	4.209749	4.118719	4.538538	3.948811	4.13019121428571	4.538538	0.518041342681755	NA	NA	NA
Q3TAU7	Copa	1.593861	1.538261	1.51639	1.301851	1.68903	1.860445	1.602734	1.502522	1.44982	1.456139	1.40542	1.62434	1.644579	1.536699	1.55157792857143	1.860445	0.110203873462075	NA	NA	NA
Q3TAV0	Rexo2	-2.347979	-1.92021	-1.617109	-2.255079	-1.73982	-2.202484	NA	-2.138279	-1.250761	NA	-1.58532	-2.091059	-1.991489	-1.45096	-1.88254575	-1.250761	0.132401896918822	NA	NA	NA
Q3TAW2	Man2c1	-0.9404697	-0.8636284	-1.191401	-1.1534	-0.8535099	-0.7684937	-1.036655	-1.319719	-0.88414	-1.00304	-0.3435612	-0.83605	-0.9109001	-1.198191	-0.950225642857143	-0.3435612	0.0871306973950877	NA	NA	NA
Q3TAW7	Glb1	-2.417889	-2.003029	-2.23082	-2.80105	-1.877981	-1.645535	-2.773355	-2.14258	-1.826431	-2.527481	-2.184881	-2.516319	-2.45582	-2.11466	-2.25127364285714	-1.645535	0.882111268781344	NA	NA	NA
Q3TAY5	Foxj3	NA	-3.390059	NA	NA	-3.613121	-2.574244	-3.881105	-3.3589	NA	-3.541712	-3.57011	-3.53043	-3.646971	-3.709791	-3.4816443	-2.574244	0.438754271152497	NA	NA	NA
Q3TB03	Gga1	-1.773788	-1.736889	-1.617109	-2.237919	-1.699781	-2.019054	-1.717306	-1.838539	NA	-2.108931	-1.29561	-1.572989	-2.70533	-1.254459	-1.81366953846154	-1.254459	0.920971517365241	NA	NA	NA
Q3TB22	Fasn	4.644161	4.626883	4.574121	4.682911	4.495701	4.473057	4.682714	4.465212	4.65312	4.684978	4.544119	4.59495	4.77648	4.514198	4.60090035714286	4.77648	0.877097532344442	NA	NA	NA
Q3TB31	Gsk3b	2.03446	2.195791	1.97084	2.122551	2.199209	2.186975	2.025995	1.98686	2.253119	2.097698	2.17033	2.40266	2.230709	2.25905	2.15258907142857	2.40266	0.607900401765239	NA	NA	NA
Q3TB51	Sf3b1	0.5462513	0.7835903	0.8552704	0.9427299	0.6236897	0.645256	0.6544647	0.7480106	0.8460884	0.8072586	0.3645096	0.5194511	0.8727608	0.6315289	0.702918592857143	0.9427299	0.075496067448115	NA	NA	NA
Q3TB53	Ppp1r16a	NA	-2.464769	-2.995239	-2.314899	-2.68656	-2.563925	-3.034096	-2.830709	NA	-2.651051	NA	-2.820089	-3.2062	-2.82226	-2.76270881818182	-2.314899	0.348400383441606	NA	NA	NA
Q3TB63	Hspa8	7.623951	7.720461	7.743971	7.598419	7.643909	7.623596	7.552706	7.716471	7.890409	7.626678	7.637651	7.609949	7.481131	7.749611	7.65849378571429	7.890409	0.0486111482464236	NA	NA	NA
Q3TB96	Dctn1	3.721191	3.87446	4.0264	3.716461	3.75288	3.653336	3.684153	3.838411	3.811121	3.774239	3.6863	3.616541	3.83259	3.759041	3.76765171428571	4.0264	0.0112211207959661	NA	NA	NA
Q3TBA2	Arpc1b	-1.757029	-1.358278	-1.388161	-1.199549	-2.23263	-2.465054	-2.279886	-1.436979	-3.08082	-1.255581	-1.783381	-2.6714	-1.276239	-1.356871	-1.82441842857143	-1.199549	0.0173508398784371	NA	NA	NA
Q3TBG4	Acot11	0.3152103	-0.1457291	0.09180069	0.4342308	-0.3315601	-0.07584381	-0.0715847	-0.008310318	-0.04384041	0.3877296	-0.5633202	-0.277729	0.1734505	-0.2720509	-0.0276819034285714	0.4342308	0.703010294071346	NA	NA	NA
Q3TBM6	Cct3	3.90242	3.77902	3.704008	3.76403	3.87698	3.665745	3.857405	3.758749	3.836828	3.70937	3.77632	3.901911	3.992769	3.724209	3.80355457142857	3.992769	0.0341121075122687	NA	NA	NA
