Table S7. PROTEOME Synaptoneurosomes and Total Forebrain,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Normalized Intesities of Forebrain samples collected around the 24 hours in 4 hour intervals.,,,,,,,,,,,,,,,,,,,,,,,,,,
4 biological replicates per time point.,,,,,,,,,,,,,,,,,,,,,,,,,,
Periodicity analysis done with the Perseus software as describes in the Materials and Methods section.,,,,,,,,,,,,,,,,,,,,,,,,,,
Phase and q-value: Obtained from Time series analisys performed with Perseus software.,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Gene names,Majority protein IDs,Protein names,Peptides,Unique sequence coverage [%],Phase_,q-value_,ZT0_1,ZT0_2,ZT0_3,ZT0_4,ZT4_1,ZT4_2,ZT8_1,ZT8_2,ZT8_3,ZT12_1,ZT12_2,ZT12_3,ZT16_1,ZT16_2,ZT16_3,ZT16_4,ZT20_1,ZT20_2,ZT20_3,ZT20_4
Psmd12,Q9D8W5;B1AT36;Q3TRH2,26S proteasome non-ATPase regulatory subunit 12,26,53.7,1.001979393,0.392159258,1.714491,1.691751,1.76832,1.68507,1.799299,1.888288,1.80611,1.821629,1.743376,1.702509,1.48942,1.351971,1.771845,1.78944,1.730789,1.67725,1.967075,1.82534,1.66115,1.64727
Pts,Q9R1Z7,6-pyruvoyl tetrahydrobiopterin synthase,6,56.2,14.65895529,0.392185986,-1.616859,-1.58243,-1.214809,-1.41098,-1.447889,-1.81982,-1.38018,-1.377781,-1.375904,-1.19677,-1.302101,-1.385519,-1.324644,-1.726429,-1.344631,-1.254519,-1.318205,-1.3503,-1.460239,-1.24333
Rps19,Q9CZX8;D3YUT3;D3Z5R8;D3Z722;D3YUG3;S4R223,40S ribosomal protein S19,9,51.7,14.27969475,0.392262522,2.47472,2.264191,2.432819,2.49715,2.5151,2.217319,2.396551,2.59724,2.575756,2.731419,3.03042,2.589909,2.451675,2.459591,2.33287,2.4718,2.791803,2.605822,2.709881,2.699331
Gpi;Gm1840,P06745;F6SAC3,Glucose-6-phosphate isomerase,33,65.2,22.3603258,0.392266119,6.405821,6.348211,6.37389,6.264019,6.316111,6.63835,6.38134,6.2589,6.198116,6.408981,6.291868,6.33622,6.408676,6.214911,6.075991,6.12467,6.279543,6.279009,6.16695,6.176649
Eif4e2,Q8BMB3;Q3UUT0;G3X9H1;D3Z729;Q0P688;D3Z730;D3YUV9;M0QWD1,Eukaryotic translation initiation factor 4E type 2,6,29.8,23.86803316,0.392417459,-1.71356,-1.81333,-1.786051,-0.9979401,-1.49304,-1.31286,-1.90527,-1.672411,-2.171944,-2.15,NaN,NaN,-1.749735,-1.441509,NaN,NaN,-1.915516,NaN,-1.60729,NaN
Arpc5l,Q9D898;A3KGQ6,Actin-related protein 2/3 complex subunit 5-like protein;Actin-related protein 2/3 complex subunit 5,12,56.2,3.963587775,0.392431965,2.83346,2.574202,2.660938,2.460491,2.714861,2.509329,3.23592,3.40905,3.188915,2.27294,1.7962,2.404581,2.403795,2.61183,2.702238,2.283051,3.029463,2.462759,3.004539,2.623381
Slc6a3,Q61327,Sodium-dependent dopamine transporter,6,8.9,23.15406436,0.392460009,-1.59721,-2.013889,-1.651411,-1.597469,-1.89547,-1.134361,-2.14744,-1.563042,-1.617523,-1.50597,-1.855051,-2.603609,-2.175894,-1.6717,-1.582071,-1.671,-1.488276,-1.68606,-1.416809,-1.285629
Kiaa0319l;AU040320,Q8K135;Q8K135-2;Z4YK56,Dyslexia-associated protein KIAA0319-like protein,8,7.6,4.399073444,0.393081536,-3.436588,-2.968239,-3.112921,-3.09318,-3.232281,NaN,-3.45669,-3.20442,-2.780933,-3.455891,-3.99365,-3.09392,-4.009474,NaN,NaN,-2.804699,-3.442896,-3.419651,-4.220089,-3.333029
Rdh14,Q9ERI6,Retinol dehydrogenase 14,12,42.8,18.30852698,0.393157849,-0.3484097,-0.137579,-0.1572399,-0.2851601,-0.3562698,-0.06462097,-0.1301899,-0.5197716,-0.1597233,0.0350399,-0.3446312,-0.6154099,-0.1184635,-0.07966995,0.0142498,0.08670998,-0.1946564,-0.1704502,0.3650799,-0.3661003
Ppp2r2a,Q6P1F6,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform,22,30.2,19.67884233,0.393234335,2.73057,2.8002,2.765121,2.788422,2.744242,2.995291,2.72633,2.828438,2.683998,2.984329,2.89506,2.86961,2.840225,2.687311,2.651228,2.739141,2.923414,3.017889,3.071331,3.047029
Atp5a1,Q03265;D3Z6F5,"ATP synthase subunit alpha, mitochondrial;ATP synthase subunit alpha",45,66.5,22.19921749,0.393264491,7.67557,7.696451,7.779839,7.769081,7.777571,7.89934,7.695549,7.715019,7.682117,7.754459,7.865408,7.814369,7.816574,7.626062,7.54915,7.567522,7.778444,7.591871,7.839172,7.716291
Gapdh;Gm3839;Gm7293,P16858;A0A0A0MQF6;S4R1W1;S4R257;D3YYI5,Glyceraldehyde-3-phosphate dehydrogenase,23,56.5,22.62641984,0.393306632,7.488253,7.284422,7.436829,7.334911,7.47566,7.682909,7.373459,7.40144,7.375488,7.505291,7.24719,7.306549,7.366966,7.282759,7.012281,7.312071,7.337084,7.329668,7.322121,7.180002
Gdi1,P50396,Rab GDP dissociation inhibitor alpha,27,46.8,21.74761111,0.393310671,5.587782,5.196939,5.308849,5.315769,5.42354,5.609308,5.238232,5.412659,4.973557,5.364449,5.31016,5.467918,5.391766,5.20595,5.284849,5.367582,5.384943,5.035841,5.306202,4.94779
Astn1,Q61137;Q61137-2;A0A0A6YWE6;Q3TPU9;A0A0A6YXJ4,Astrotactin-1,28,31,20.3537735,0.393314224,0.8982601,1.08,0.9626503,0.8346996,0.8284092,1.00704,0.8730507,0.8529587,0.7236366,0.8754692,1.08824,1.057991,0.9615154,0.71562,1.007599,0.7369099,0.9664536,1.125811,1.047201,1.250061
Map1b,P14873,Microtubule-associated protein 1B;MAP1B heavy chain;MAP1 light chain LC1,119,52.8,21.71689878,0.393323883,5.906431,5.760099,5.966911,5.722351,5.948351,5.922918,5.888859,5.862709,5.884758,5.81345,6.06127,5.985519,5.753235,5.91844,5.962481,5.910089,5.868315,5.881491,5.890171,5.823282
Tppp3,Q9CRB6,Tubulin polymerization-promoting protein family member 3,13,56.8,8.363829395,0.393327163,2.197491,2.204561,2.318769,2.285721,2.19198,2.4303,2.5536,2.463459,2.470886,2.23884,2.37845,2.5233,1.720535,2.626249,2.40575,2.216501,2.196894,2.0933,2.55114,2.255081
Usp14,Q9JMA1;E9PYI8,Ubiquitin carboxyl-terminal hydrolase 14;Ubiquitin carboxyl-terminal hydrolase,24,52.1,10.01181932,0.393358466,1.827662,1.725101,1.867439,1.582411,1.67219,1.708309,1.831409,1.650789,1.682447,1.67907,1.97846,1.91106,1.608826,1.81596,1.646629,1.893291,1.622355,1.563709,1.72377,1.40344
Ubr3,Q5U430;F6QC57;Q5U430-3,E3 ubiquitin-protein ligase UBR3,10,7,0.041780393,0.393406641,-2.29105,-3.015629,-2.855989,-1.98996,-2.761351,-1.923771,-2.89533,-2.198351,-2.868773,-2.84692,-2.91707,-3.330219,NaN,NaN,NaN,NaN,-2.752745,-2.27397,-2.777689,-1.653389
Ccdc124,Q9D8X2,Coiled-coil domain-containing protein 124,11,43.3,13.20124186,0.393417846,-2.189329,-1.838799,-2.247749,-2.07443,-2.621401,-2.037392,-1.73164,NaN,NaN,-2.085871,-1.663101,NaN,NaN,-1.828119,-1.25956,-2.27615,NaN,NaN,-2.38715,NaN
Tbc1d17,Q8BYH7;I6L974,TBC1 domain family member 17,17,34.3,15.74165103,0.393437903,-0.8305683,-0.9439392,-0.8068695,-0.9100189,-1.306419,-0.8812408,-1.03709,-0.8893013,-1.262293,-0.3801804,-0.6775894,-0.4551105,-0.7628937,-1.135839,-1.010761,-0.9053192,-0.7759247,-0.6303406,-0.8232193,-0.8040905
Hectd3,Q3U487,E3 ubiquitin-protein ligase HECTD3,13,18.7,7.205687432,0.39344196,-1.415989,-1.39242,-1.58919,-1.591249,-1.369511,-1.57225,-1.426859,-1.459391,-1.558634,-1.4594,-1.15909,-1.94289,-1.061113,-1.9226,-1.675951,-1.5378,-1.589785,-1.71335,-2.064629,-2.038719
Neo1,P97798;E9QK04;P97798-5;P97798-2;P97798-3;P97798-4,Neogenin,26,22.8,0.730394903,0.394286449,-0.1960487,-0.3531685,-0.2150612,-0.1600399,-0.393261,-0.6616402,-0.1472702,-0.27812,-0.2772331,-0.4972305,-0.5735512,-0.5216103,-0.3566837,-0.6460285,-0.3953114,-0.2863483,-0.3536263,-0.19594,-0.5868187,-0.1689301
Mapt,P10637-2,Microtubule-associated protein tau,24,9.1,5.384268393,0.39448547,-0.4932995,-0.9409485,-0.4036293,-0.8446388,NaN,-0.6216202,-0.4210091,-0.3451214,NaN,NaN,NaN,NaN,-0.5158138,-1.52832,NaN,-0.9283295,NaN,NaN,NaN,-0.5604
Plin4,O88492;O88492-2,Perilipin-4,10,31.4,12.72701814,0.394546387,NaN,-3.304489,NaN,-2.937199,NaN,-2.479231,NaN,-2.56739,-3.070343,-1.85243,NaN,NaN,-3.042225,-2.18973,NaN,NaN,-2.264145,NaN,-2.87764,-3.01553
Eno2,P17183;D3Z6E4,Gamma-enolase;Enolase,23,56.5,21.75363263,0.394559163,6.216661,6.083811,6.411369,6.385639,6.323149,6.63685,6.043911,6.105808,6.014118,6.317509,6.733271,6.546291,6.462017,6.333559,6.447809,6.48218,6.446154,6.419298,6.468052,6.443121
Dctn6,D3Z6H3;Q9WUB4;D3Z4E5;F6XWI6,Dynactin subunit 6,4,24.3,16.58631614,0.394592894,-1.25346,-1.480289,-1.91568,-1.186869,-1.74695,-2.10425,-0.9647598,-0.9836311,-1.174923,-1.47743,-2.384171,-0.90448,-0.7904835,-1.094179,-1.267521,-1.125639,-1.144915,-1.30023,-1.007999,-0.7821598
Uqcrc2,Q9DB77,"Cytochrome b-c1 complex subunit 2, mitochondrial",25,71.1,21.8595222,0.394669237,5.824442,5.59041,5.86335,5.706451,5.744379,6.060629,5.86832,5.936649,5.852325,5.77581,5.606089,5.684978,5.647907,5.64945,5.49494,5.60317,5.712954,5.67198,5.715832,5.694429
Nck2,O55033,Cytoplasmic protein NCK2,15,46.3,12.82241216,0.394684098,-0.4447193,-0.6019688,-0.4832096,-0.6590195,-0.5018101,-0.3856602,-0.5955391,-0.6417999,-0.526104,-0.4277496,-0.2868805,-0.2283707,-0.3753433,-0.5724888,-0.4522495,-0.4179688,-0.6191959,-0.6125202,-0.7108898,-0.2120895
Gm20390;Nme2,E9PZF0;Q01768,Nucleoside diphosphate kinase;Nucleoside diphosphate kinase B,14,24.3,22.08792962,0.394687634,4.661562,4.902849,5.025791,4.79755,4.78068,4.788488,4.90937,4.902531,4.781586,5.00589,4.537409,4.83308,4.787647,4.776361,4.65917,4.707861,4.623026,4.822371,4.703712,4.734591
Tspyl4,Q8VD63,Testis-specific Y-encoded-like protein 4,10,28.3,20.06202354,0.394715141,-2.65283,NaN,-2.28174,-3.32091,-2.46208,NaN,-2.42886,-2.620821,-2.608463,-2.36993,-2.819,-3.569651,-2.623804,-2.09218,-2.51104,-2.419979,-1.990276,-2.13501,-1.97073,-2.402239
Nlgn1,Q99K10;E9QK34,Neuroligin-1,13,12.3,1.413421323,0.394727195,NaN,NaN,NaN,NaN,-1.49666,NaN,-1.672989,-1.83811,-1.596453,-2.428921,-2.126831,-2.18862,-1.892584,-1.611959,-1.969521,-1.68548,-2.110096,NaN,-1.845058,-1.62575
Arhgap1,Q5FWK3,Rho GTPase-activating protein 1,25,5.5,20.55372131,0.395029863,2.74909,2.552401,2.610031,2.743462,2.680811,2.955099,2.428871,2.53397,2.564316,2.62101,2.566168,2.591721,2.823067,2.825769,2.82844,2.556952,2.864534,2.703039,2.536869,2.675531
Prps1;Prps1l3,Q9D7G0;G3UXL2,Ribose-phosphate pyrophosphokinase 1,12,13.5,15.04798171,0.395062687,-0.95644,-0.1894493,0.1995392,-0.3840599,-0.4915295,0.1362896,-0.2211304,-0.2686405,-0.1409035,0.5407887,0.02676964,-0.09633064,0.296545,0.1599903,-0.1849308,-0.4247894,-0.4419956,0.5106602,0.1627407,0.20117
Tamm41,Q3TUH1;G5E881;G3UWL8,"Phosphatidate cytidylyltransferase, mitochondrial",10,34.4,15.09730842,0.395182245,-2.36566,-2.236349,-2.098881,-2.35375,-2.145071,-2.93066,-1.724459,-2.095171,-1.987823,-1.67503,-2.69265,-1.84465,-1.938095,-2.195719,-1.94763,-1.64205,-1.922026,-1.21467,-2.7111,-1.883919
Asrgl1,Q8C0M9,Isoaspartyl peptidase/L-asparaginase;Isoaspartyl peptidase/L-asparaginase alpha chain;Isoaspartyl peptidase/L-asparaginase beta chain,10,33.1,2.394618397,0.395279675,3.703001,3.739782,3.749081,3.750202,3.89905,3.828138,3.680099,3.821011,3.846008,3.465019,3.567801,3.631809,3.705826,3.63368,3.812708,3.916082,3.731054,3.584898,3.77026,3.73567
Arcn1,Q5XJY5,Coatomer subunit delta,20,39.3,11.80818523,0.39534399,0.83951,0.8353405,0.7368393,0.9022903,0.7088699,0.6439991,1.30831,1.162008,0.9803257,0.9053593,0.7222099,0.7364693,1.180246,1.03133,1.141409,0.8143101,0.8399754,1.031481,0.6198101,0.7172108
Lars,Q8BMJ2,"Leucine--tRNA ligase, cytoplasmic",41,40.1,12.54859205,0.395360307,0.9381199,0.7467804,0.6802692,0.8008003,0.9305,0.9672298,0.7501202,0.7835197,0.806427,0.6780796,1.206329,1.234131,0.8220158,0.9121704,1.017969,0.8795109,0.8180847,0.8004704,0.8884811,0.8042107
Ank2,S4R249,,186,0,21.36685108,0.395470839,5.782721,5.6905,5.677979,5.751129,5.821489,5.791739,5.872021,5.837811,5.907028,5.994598,5.84384,5.755722,5.781536,5.803579,5.81386,5.782682,5.756105,5.880732,5.758183,5.880289
Adprhl2,Q8CG72;Q8CG72-2,Poly(ADP-ribose) glycohydrolase ARH3,8,24.9,3.881546559,0.39552876,-0.9208889,-0.7734699,-0.8063602,-1.42551,-1.36746,-1.535131,-1.14904,-0.6996307,-1.239874,-1.51878,-1.285021,-1.145319,-1.825054,-0.9993401,-1.440361,-1.37085,-1.251085,-1.35393,-1.558779,-1.39543
Blmh,Q8R016,Bleomycin hydrolase,18,47.3,10.81349936,0.395816752,1.647821,1.666031,1.574049,1.667301,1.539499,1.530659,1.904251,1.776798,1.968527,1.72348,1.62928,1.296631,2.011625,1.93889,1.86442,1.632961,1.548885,1.508881,1.49357,1.304491
Arhgap35,Q91YM2,Rho GTPase-activating protein 35,48,38.5,3.657323243,0.395890685,1.185581,1.32798,1.40958,1.259871,1.25844,1.16062,1.19009,1.33202,1.330597,1.175709,1.473249,1.26705,0.9449749,1.19393,1.13965,0.8038502,1.175085,1.38805,1.16954,1.40229
Crot,Q9DC50,Peroxisomal carnitine O-octanoyltransferase,11,25.2,16.09410053,0.396011915,NaN,NaN,NaN,NaN,NaN,-4.094601,-2.51762,-2.41967,-2.183344,-1.681831,-2.420511,-2.245171,-3.003864,-2.17663,-2.01371,-2.18166,-1.837086,-1.40143,-2.568649,-2.194901
Txndc17,Q9CQM5,Thioredoxin domain-containing protein 17,4,34.1,19.26486737,0.396125797,-0.2383289,-0.3010387,-0.1631203,-0.04011917,-0.1200199,0.2402191,-0.4035587,-0.9433212,-0.5662937,0.2255287,0.2270699,-0.05454063,-0.2378349,-0.1780491,-0.2332802,-0.2500401,0.2148838,-0.09353065,0.2424011,-0.001039505
Srcin1,B1AQX9;Q9QWI6-2,,79,0,20.67020268,0.396207732,4.231062,4.270082,4.177311,4.229469,4.258749,4.289907,4.318882,4.263939,4.218067,4.712189,4.465551,4.521191,4.627197,4.394461,4.440401,4.535231,4.433733,4.310492,4.36174,4.36997
Mat2b,Q99LB6-2;Q99LB6,Methionine adenosyltransferase 2 subunit beta,12,39.3,15.71556079,0.398295966,0.3138409,0.5896206,0.5230503,0.5147209,0.4373093,0.465559,0.4514503,0.5932293,0.5229263,0.6704903,0.6717701,0.3104401,0.7813454,0.7524509,0.6310997,0.3073101,0.4092636,0.6653099,0.6111908,0.6092911
Kcnip4,Q6PHZ8;Q3UFC0;Q3YAA5;Q6PHZ8-3;Q6PHZ8-2;Q6PHZ8-4;F6WDU7,Kv channel-interacting protein 4,8,26.4,23.14991096,0.398355263,-1.969049,-1.986649,-1.831011,-2.01667,-1.67894,-1.91901,-2.14172,-1.990891,-1.933134,-2.073111,-1.684681,-2.559139,-2.247385,-1.86838,-3.37394,-1.557459,-1.550695,-1.19706,-1.72892,-1.214819
Gstz1,Q9WVL0,Maleylacetoacetate isomerase,13,74.1,10.34836111,0.39944039,0.7285099,0.6904697,0.3701591,0.72019,0.5994797,0.5394001,0.7270813,0.7102299,0.6781464,0.6080093,0.6451702,0.6160507,0.9060955,0.7407303,0.6532898,0.5336514,0.4426136,0.5068398,0.4818001,0.5284805
Pdxk,Q8K183;D3Z7R1,Pyridoxal kinase,16,64.7,23.3218967,0.400052989,3.64459,3.784029,3.656479,3.834831,3.847651,3.917818,3.548729,3.753178,3.304417,3.843609,3.49407,3.472969,3.877476,3.633261,3.61865,3.737711,3.786856,3.640039,3.64954,3.679991
Ano10,Q8BH79-2;Q8BH79;Q8BH79-4;Q8BH79-3,Anoctamin-10,5,9.7,19.37551112,0.400176421,-2.570518,-2.272509,-2.38377,-2.32613,-2.29701,-2.25728,-2.075399,-3.133371,-2.446493,-2.257011,NaN,NaN,NaN,-1.75334,-2.578911,-2.649559,-1.830225,-2.042921,NaN,-1.90991
Tbcd,Q8BYA0,Tubulin-specific chaperone D,16,17.1,5.229726757,0.400554615,-1.474569,-1.26046,-1.210239,-1.47913,-1.301611,-1.127562,-1.351969,-1.536741,-1.408443,-1.588741,-1.32436,-1.60726,-1.271534,-1.29855,-1.32029,-1.51688,-1.555035,-1.641531,-1.78336,-1.62776
Uqcrc1,Q9CZ13,"Cytochrome b-c1 complex subunit 1, mitochondrial",17,38.3,21.95569016,0.40061457,5.099092,5.320662,5.113201,5.246189,5.295752,5.25374,5.24025,5.326401,5.103428,5.361408,5.32831,5.27771,5.283016,5.304701,5.301619,5.232729,5.208513,5.436209,5.35741,5.355051
Ak1,Q9R0Y5;Q9R0Y5-2,Adenylate kinase isoenzyme 1,17,72.2,21.46889657,0.400632247,3.59342,3.112452,3.237141,3.40966,3.36281,3.622248,3.362522,3.34491,3.509937,3.533791,3.834269,3.682579,3.637047,3.36249,3.243879,3.354811,3.586843,3.5221,3.791599,3.608179
Bag5,Q8CI32,BAG family molecular chaperone regulator 5,17,45.2,17.83400861,0.400665254,-0.2740898,-0.2553196,0.1245594,-0.2613201,0.03500938,0.2768002,-0.2080803,-0.2006302,0.04741669,0.2779503,0.3832302,0.0524807,0.143486,0.2114601,0.2090893,-0.3518696,0.2412643,-0.04144096,0.3815002,0.07913017
Pdha1,P35486,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",23,52.1,20.87567479,0.400840592,4.829802,4.763041,4.817162,4.777931,4.997141,4.89868,4.7976,4.995018,4.710236,5.14991,4.844,5.08036,4.993626,5.058332,5.08478,4.94338,4.971685,4.7805,4.855122,4.796591
Atp8a2,P98200,Phospholipid-transporting ATPase IB,11,8.7,4.694780189,0.400853215,NaN,-2.86392,NaN,NaN,-2.592991,NaN,NaN,-2.622002,NaN,-3.50157,-3.037491,-2.847731,-3.097754,-3.273829,-3.052111,-2.634689,-3.300976,-2.975611,-2.98958,-3.18012
Pak7,Q8C015,Serine/threonine-protein kinase PAK 7,17,22.3,19.7834281,0.40095226,-1.697119,-1.601149,NaN,-1.722759,-1.835011,-1.39769,NaN,-1.830292,-2.047253,-1.914801,-1.40769,-1.83507,-1.349524,-1.502939,-1.62805,-1.87751,-1.320976,-1.84374,-1.682919,-1.48155
Faf1,P54731,FAS-associated factor 1,14,23,18.78488693,0.40102071,-1.593988,-1.74766,-1.72061,-1.88479,-1.685061,-1.771441,-1.91608,-1.946482,-1.727083,-1.142351,-2.01656,-1.44323,-1.817074,-1.75239,-1.62719,-1.878319,-1.477095,-1.29834,-1.583189,-1.181219
Kcmf1,Q80UY2;Q80UY2-2,E3 ubiquitin-protein ligase KCMF1,5,13.6,12.73127179,0.401103885,-2.14608,-3.447479,-2.65378,-2.36508,-2.525881,-1.889952,-2.679501,-2.585251,-1.862864,-2.361641,-1.72724,-2.142059,-2.549004,-1.883919,-2.410021,-2.150969,-2.128675,-2.23999,-2.57913,-2.264759
Tmem132b,F7BAB2,,19,24.3,17.51785357,0.401378583,-0.7614098,-0.5643387,-0.6578407,-0.4644394,-0.4580193,-0.7352409,-0.6939602,-0.726141,-0.471323,-0.6233196,-0.6845894,-0.4329205,-0.2422943,-0.7331085,-0.5499306,-0.4643688,-0.5422249,-0.4532108,-0.3740292,-0.5919304
Gstm5,P48774;E9PVM7;E9PV63,Glutathione S-transferase Mu 5,16,52.7,23.72793636,0.401526782,2.998892,2.861929,3.239929,2.832119,2.68334,3.395887,2.798191,2.64016,2.890247,2.814861,3.012362,2.74242,3.064045,2.75625,2.732958,2.575491,3.116854,3.240332,3.038902,2.568029
Pspc1,Q8R326;Q8R326-2,Paraspeckle component 1,20,33.7,13.70734908,0.401576064,1.221022,1.263411,1.22463,1.4242,1.466219,0.8804283,1.46847,1.48457,1.534277,1.30102,1.496161,1.207331,1.620066,1.46879,1.29612,1.412001,1.401655,1.31465,1.28133,1.505701
Ccar1,Q8CH18;Q8CH18-3,Cell division cycle and apoptosis regulator protein 1,25,22.7,1.394209024,0.401627633,-0.4872589,-0.433609,-0.4223709,-0.5271893,-0.6670799,-0.3734207,-0.5522289,-0.4290314,-0.4434128,-0.3806,-0.7431698,-1.167971,-0.6281834,-0.6749287,-0.7508698,-0.4231892,-0.6530647,-0.30369,-0.9212093,-0.1993504
Cxadr,P97792;P97792-2,Coxsackievirus and adenovirus receptor homolog,9,27.1,19.65049547,0.401653586,-2.57358,-2.471939,-2.824211,-2.26152,-2.22481,-2.77593,-2.337139,-2.329391,-2.170204,-2.49703,-2.681641,-3.2558,-2.306864,-2.089149,-2.31525,-2.2897,-2.120605,-1.956289,-2.052639,-2.21686
Tigar,Q8BZA9,"Fructose-2,6-bisphosphatase TIGAR",7,31.6,9.724995106,0.401756015,-1.058168,-0.9770489,-1.16655,-1.30957,-1.002871,-0.69767,-1.30932,-1.165081,-1.119123,-0.6456814,-1.524179,-0.9124393,-0.5671234,-1.119759,-0.9279709,-0.6967888,-1.622986,-1.799431,-1.68965,-1.49345
Slc25a22,Q9D6M3;E9PV90;E9PY45;E9Q6M6,Mitochondrial glutamate carrier 1,10,21.1,7.017336752,0.401858105,3.68931,3.53953,3.52586,3.60759,3.651461,3.6737,3.697071,3.57608,3.632366,3.851059,3.557798,3.490799,3.461227,3.713572,3.563318,3.51721,3.377195,3.637621,3.527821,3.62771
Hddc2,Q3SXD3,HD domain-containing protein 2,5,33.7,21.03070969,0.401902778,-1.66226,-1.628149,-1.97584,-2.0021,-1.82836,-1.667561,-2.004719,-2.197651,-2.742634,-2.09017,-1.501431,-1.54196,-2.336473,-1.885309,NaN,-2.01372,-1.499386,-1.766279,-1.89922,-1.50779
Gstk1,Q9DCM2,Glutathione S-transferase kappa 1,14,66.8,13.52549608,0.402035744,-0.6820488,-0.5883102,-0.2680111,-0.6191692,-0.8491898,-0.5266113,-0.501339,-0.3360405,-0.4150028,-0.4976711,-0.4659405,-0.567049,-0.6378536,-0.2866402,-0.02349091,-0.3304195,-0.5220146,-0.8906002,-0.7343388,-0.2786293
Rtn4,Q99P72;Q99P72-3,Reticulon-4,46,35.4,18.53396647,0.40220488,4.581602,4.63352,4.630589,4.686691,4.569201,4.721689,4.74712,4.67194,4.640186,5.019001,4.850721,4.981979,5.039814,4.7754,4.701429,4.880251,4.766386,4.83613,4.84655,4.871199
Tcof1,O08784;H3BL37;H3BIX0;Q05CS0,Treacle protein,14,12,11.58692577,0.402273835,-2.673079,-2.43718,-2.446331,NaN,NaN,-3.271261,-2.129589,-1.645071,NaN,-1.99803,-2.850019,-2.05163,-2.367565,-1.97238,-2.613411,-2.13567,-2.598335,-2.13937,-3.51696,-2.15901
Ado,Q6PDY2,2-aminoethanethiol dioxygenase,9,36.7,3.501857832,0.402338798,0.006111145,-0.3652191,-0.1434002,-0.11763,-0.1912899,-0.1439915,0.1057701,0.3135395,-0.1518726,-0.6247597,-0.2140503,-0.7518101,-0.2772236,-0.2643299,-0.03964043,-0.1973095,-0.1830463,-0.1754894,-0.2789497,-0.2747898
Pten,O08586,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN",8,19.4,12.55018836,0.402442857,-1.59589,-1.253019,-1.266371,-0.8649788,-0.8933296,-0.8066711,-1.171289,-0.8069115,-1.086023,-1.07403,-0.7664394,-0.9597607,-0.9267941,-0.9349003,-1.04957,-0.8719692,-1.115175,-0.9946995,-0.7532501,-1.03504
Coa3,Q9D2R6;E9Q6W2,"Cytochrome c oxidase assembly factor 3 homolog, mitochondrial",4,38,0.938937223,0.403089001,NaN,-1.217249,-1.543541,-1.06403,-1.481501,-1.40027,-1.44162,-1.358971,-1.938623,-1.481531,NaN,NaN,-2.445875,-1.7027,-1.370361,-1.349159,-1.173656,-1.47567,-1.170759,-1.894539
Camkv,Q3UHL1;A0A0A6YW88,CaM kinase-like vesicle-associated protein,21,52,0.128664088,0.403137642,4.507509,4.345102,4.275379,4.31242,4.35277,4.613428,4.333019,4.129841,4.301788,4.2099,4.200579,4.140919,4.075886,4.06378,4.336599,4.11566,4.334444,4.16046,4.43969,4.332121
Cdk14,O35495;E9PVC7;O35495-2;O35495-3,Cyclin-dependent kinase 14,13,24.5,2.596733653,0.403145973,-0.6551094,-0.6281796,-0.68717,-0.6913795,-0.9917908,-1.19803,-0.9277191,-0.7141705,-0.7606525,-1.092291,-0.7049599,-0.96982,-0.9236641,-1.560999,-0.944561,-0.8937683,-0.943306,-0.8217506,-1.224419,-0.8074398
Nckap1,P28660;A2AS98;P28660-2,Nck-associated protein 1,56,46,19.60659312,0.403899079,4.165052,4.17618,4.155869,4.025799,4.209291,4.02252,4.070572,4.008419,4.133926,4.228241,4.09384,4.079449,4.143948,4.08843,4.28945,4.082182,4.222864,4.277391,4.154572,4.206739
Nrip2,Q9JHR9-2;Q9JHR9;E9QAD1,Nuclear receptor-interacting protein 2,5,25.8,13.86000304,0.404007544,-2.61458,-2.354269,-2.231491,-2.137369,-1.91065,-2.097431,-2.093729,-2.06669,-2.237053,-2.168371,-1.826561,-1.787331,-2.475725,-1.840879,-1.906981,-1.824429,-1.478806,-2.042921,-2.433249,-1.94269
Lrrc59,Q922Q8,Leucine-rich repeat-containing protein 59,9,27,16.08877568,0.404049016,0.1966801,0.2041206,-0.1156006,0.2595806,0.3522797,0.4548092,0.2558212,0.1574783,0.2013569,0.3938389,0.5212994,0.46908,0.03604507,0.6943607,0.1329403,0.5262909,0.3221436,0.5557804,0.6697598,0.6306896
Pnp,P23492;Q543K9,Purine nucleoside phosphorylase,15,36.3,7.332348888,0.404159748,0.3191814,-0.1535988,0.08612061,-0.18964,0.02689934,0.2496986,0.3134613,0.3793983,0.2690163,-0.2202511,0.4751205,0.6091404,-0.08133507,-0.02320862,-0.170351,-0.3538399,0.3795452,0.45578,0.05338097,-0.2511997
