,,WT statistics,,,,,,,WT Mean value for each time point,,,,,,WT standard error of the mean for each time point,,,,,,CCA1-Ox statistics,,,,,,,CCA1-Ox Mean value for each time point,,,,,,CCA1-Ox standard error of the mean for each time point,,,,,,Protein details,,,WT normalized abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCA1-Ox normalized abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accession,Description,WT Peak time point,WT Trough time point,WT JTK p-value,"WT JTK p-value, BH adjusted",WT period predicted by JTK_CYCLE,WT ANOVA p-value,"WT ANOVA p-value, BH adjusted",WT mean 12h,WT mean 16h,WT mean 20h,WT mean 24h,WT mean 28h,WT mean 32h,WT sem 12h,WT sem 16h,WT sem 20h,WT sem 24h,WT sem 28h,WT sem 32h,CCA1-Ox Peak time point,CCA1-Ox Trough time point,CCA1-Ox JTK p-value,"CCA1-Ox JTK p-value, BH adjusted",CCA1-Ox period predicted by JTK_CYCLE,CCA1-Ox ANOVA p-value,"CCA1-Ox ANOVA p-value, BH adjusted",CCA1-Ox mean 12h,CCA1-Ox mean 16h,CCA1-Ox mean 20h,CCA1-Ox mean 24h,CCA1-Ox mean 28h,CCA1-Ox mean 32h,CCA1-Ox sem 12h,CCA1-Ox sem 16h,CCA1-Ox sem 20h,CCA1-Ox sem 24h,CCA1-Ox sem 28h,CCA1-Ox sem 32h,Peptide count,Peptides used for quantitation,Confidence score,wt 12A,wt 12B,wt 12C,wt 12D,wt 12E,wt 16A,wt 16B,wt 16C,wt 16D,wt 16E,wt 20A,wt 20B,wt 20C,wt 20D,wt 20E,wt 24A,wt 24B,wt 24C,wt 24D,wt 24E,wt 28A,wt 28B,wt 28C,wt 28D,wt 28E,wt 32A,wt 32B,wt 32C,wt 32D,wt 32E,Ox 12A,Ox 12B,Ox 12C,Ox 12D,Ox 12E,Ox 16A,Ox 16B,Ox 16C,Ox 16D,Ox 16E,Ox 20A,Ox 20B,Ox 20C,Ox 20D,Ox 20E,Ox 24A,Ox 24B,Ox 24C,Ox 24D,Ox 24E,Ox 28A,Ox 28B,Ox 28C,Ox 28D,Ox 28E,Ox 32A,Ox 32B,Ox 32C,Ox 32D,Ox 32E
AT5G66680.1,| Symbols: DGL1 | dolichyl-diphosphooligosaccharide-protein glycosyltransferase 48kDa subunit family protein | chr5:26617840-26620581 REVERSE LENGTH=437,32,20,1,1,24.18181818,0.785936486,0.919719507,407588.0803,394398.6265,385893.6525,420896.3976,424219.5335,438673.5078,22628.81023,34308.08948,36318.45645,22144.12245,52279.40744,35932.09127,16,24,1,1,24.18181818,0.354470106,0.916883112,440199.9683,476682.96,459098.6264,410419.5013,451646.4068,419690.9939,16282.7803,30180.99714,8605.032618,25180.74155,41053.60722,15959.72052,5,5,238.89,417948.8354,346943.3004,456092.3521,413229.8259,403726.0875,371002.1574,381535.4499,337860.2579,496097.6687,385497.5988,347310.7365,431107.2548,481134.0834,400487.0664,269429.1217,397373.5741,467970.9157,385822.7313,378759.1306,474555.6364,320233.1469,386212.5761,379975.9598,556363.7039,478312.2809,456801.6443,365691.157,388219.7746,473172.2486,509482.7143,383489.2586,481703.8618,438900.8207,437823.0464,459082.8538,453630.5067,435144.2698,418453.0611,487954.9329,588232.0294,424567.266,462206.1849,444010.5933,536604.4225,428104.6651,428160.6644,344512.8843,440241.192,458134.7345,381048.0313,400225.7942,367678.3795,457014.3078,484372.2422,548941.3103,377140.4032,411055.0696,422650.7089,446117.1892,441491.5987
AT1G53750.1,| Symbols: RPT1A | regulatory particle triple-A 1A | chr1:20065921-20068324 REVERSE LENGTH=426,32,24,0.972186253,1,26,0.428691889,0.745278607,198458.8438,209148.6563,206828.4568,196939.1134,222275.2302,256257.7874,25100.5126,35179.35188,5562.250445,15288.09813,18818.8196,11188.30197,20,12,0.972186253,1,22,0.229179588,0.8776395,188851.7624,190025.542,222033.0395,211643.826,209697.0549,212770.6234,7019.017241,7759.625143,16919.39892,19435.9537,13712.75907,10024.34991,2,2,83.63,120715.4622,236162.0592,215089.4652,228543.5548,191783.6778,285888.4748,246045.7064,227251.8128,155463.6457,131093.6418,201304.033,224560.1335,209808.6392,190585.1611,207884.317,231919.6535,182549.1127,174358.4305,174259.5828,221608.7876,262983.3688,242384.2363,196941.34,177865.4621,231201.7437,361570.398,263280.4057,239024.4241,217022.4598,200391.2491,204735.9343,173392.8163,193507.5176,171154.394,201468.1495,197801.3938,186563.2508,168733.0084,182170.7699,214859.2869,219860.8951,270441.4209,189350.2769,214300.8162,216211.7885,263105.2479,200626.9757,172675.8527,194038.1265,227772.9271,228645.5458,246973.4709,187075.0386,198864.7985,186926.421,202004.7343,236808.2527,232209.1068,202399.799,190431.224
AT5G23540.1,| Symbols:  | Mov34/MPN/PAD-1 family protein | chr5:7937772-7939339 FORWARD LENGTH=308,20,12,0.346119064,1,26,0.48000307,0.775268803,26400.73867,28160.55014,45680.27091,44304.08371,36652.27157,35951.58636,5265.282619,3985.56188,11729.09977,19572.20772,1083.859609,2772.727123,32,12,0.972186253,1,22,0.281666795,0.879617224,27572.15309,39343.50118,27859.01617,47052.672,41824.67494,48954.68849,5054.682168,3468.77615,1755.141633,20205.77569,9173.827064,11092.72749,2,2,64.38,25133.39523,22406.35854,45498.33257,12305.61551,26659.99149,20532.70588,36917.5579,35587.71648,18412.67133,29352.09912,87966.74893,53517.54251,22638.74058,33593.66429,30684.65821,102808.8781,33998.6989,37049.11661,36276.47633,11387.24866,37445.64066,40910.77625,34856.03078,32847.84685,37201.06332,35854.42642,47896.50107,27947.96428,37306.04364,30752.99641,45703.33319,20536.46083,16769.7392,30255.85346,24595.37875,48078.8777,45386.69729,38320.97993,28455.41859,36475.53237,30077.32921,27455.41557,33502.36696,12938.19209,35321.77699,56495.65039,104285.2524,19013.99281,19172.54045,36295.92397,60677.37529,49111.61616,44239.63082,37425.65793,17669.09452,84220.73207,48321.14954,37365.26707,36897.01881,37969.27498
AT4G21110.1,| Symbols:  | G10 family protein | chr4:11267673-11268774 FORWARD LENGTH=145,20,24,1,1,24.18181818,0.798221348,0.92196156,6781.19126,6795.629301,8961.100034,6378.475566,8416.614012,8043.557593,2999.018331,2205.486725,1076.894391,2290.245466,2485.631799,1659.425204,24,28,1,1,24.18181818,0.892064653,0.99615712,3565.883439,3715.201838,3938.317838,5033.007787,3194.842606,3585.683259,863.2977819,248.1919466,968.7070367,1475.640139,746.8041231,840.5756549,1,1,55.28,,11365.22618,7761.184351,6873.464273,1124.89024,8600.573135,7363.462668,10831.94256,6621.166729,561.0014151,8595.40885,12765.65773,6088.114709,8385.340498,8970.978387,13027.86613,4432.805543,5889.331584,6568.371971,1974.0026,13125.50362,12198.39843,10169.77052,3312.412289,3276.9852,5058.690586,12147.06666,9465.558823,9190.853618,4355.618277,2883.770485,1333.439397,4225.075897,6493.386175,2893.745243,4146.048915,3633.913607,3047.544015,4033.300814,,7472.715347,3906.422827,4246.524158,1021.70367,3044.223186,8739.503151,4138.505179,2896.378318,2164.312234,7226.340054,5260.796143,2427.897083,3506.048889,2920.79319,1858.677727,6585.658044,4302.577205,962.452144,3247.8349,2829.894003
AT2G33590.1,| Symbols:  | NAD(P)-binding Rossmann-fold superfamily protein | chr2:14224622-14226365 FORWARD LENGTH=321,20,32,0.35337162,1,24,0.25055596,0.640771693,4696.667397,6832.47195,12539.73217,7338.116872,5345.995835,3311.303068,4411.504905,1571.194899,3309.645356,3855.494168,3564.221928,519.5246678,32,20,0.030619713,0.616303155,26,0.034046414,0.554959427,3153.93497,5690.423017,1535.44233,8016.567443,7068.206958,19577.93119,1226.418602,2700.620846,535.2713014,5278.199061,458.5037806,3686.82015,1,1,61.16,4.083263787,865.585729,3256.522775,551.6030694,18805.54215,498.1739825,16011.76223,7060.379089,3594.250278,6997.794174,15459.69516,13949.99737,1859.426314,9618.487714,21811.05427,19216.99016,3083.45686,4949.887162,8065.608815,1374.641368,15341.10889,8002.175048,1878.346139,518.1314936,990.2176058,,2893.058236,,3000.900817,4039.950152,7490.348605,1095.247726,1760.286941,1177.893955,4245.897624,15189.04202,7999.392675,776.7870633,3339.996959,1146.896368,1103.569176,1067.973451,838.6547187,,3131.571975,11131.07293,22616.19412,625.6474116,360.4562585,5349.466502,5065.532202,6379.977167,10332.41918,6494.899282,,26624.76707,24085.53355,,10168.71418,17432.70995
AT1G77590.1,| Symbols: LACS9 | long chain acyl-CoA synthetase 9 | chr1:29148501-29151776 REVERSE LENGTH=691,32,20,0.82943527,1,26,0.174129803,0.562583329,87667.3396,98127.97447,71110.70807,90163.95026,88727.44896,113626.6696,13000.06042,15798.01528,10177.00461,13234.42401,4900.15447,2468.506347,32,12,1,1,24.18181818,0.931057882,0.99615712,76726.00535,86694.10777,85550.40268,84314.50163,77044.49002,89256.66782,7048.229817,8858.801835,4210.509026,11400.19561,12325.62687,19531.44049,2,2,98.98,118644.5097,106209.8546,65463.90462,76552.91123,71465.51785,130242.8007,112372.8416,72380.61427,111685.3129,63958.30289,75912.64462,95948.61719,86228.26953,58764.32034,38699.68866,76778.07866,112664.8919,74765.9653,63369.1769,123241.6385,81885.38759,108117.0537,70918.45573,92826.48725,89889.86051,158040.9254,125412.9216,94769.76127,90680.62734,99229.11235,79383.78795,61722.87048,95856.87073,86978.42014,59688.07744,73006.60152,96374.54081,99366.92684,105710.3341,59012.13563,85864.07081,96164.45514,96869.66492,69395.0173,79458.80524,116623.6824,78635.18481,103875.6674,66807.60599,55630.36747,64911.27879,116896.716,61088.01814,77570.70403,64755.73312,145651.1154,81689.81375,85910.79296,78938.37622,54093.24084
AT2G04400.1,| Symbols:  | Aldolase-type TIM barrel family protein | chr2:1531208-1533578 FORWARD LENGTH=402,28,24,0.89855873,1,22,0.559404084,0.815869341,34058.13331,27194.56326,28917.68087,22195.0405,35610.50655,34448.30209,8299.884259,7366.417779,8071.853567,4542.890447,7100.298389,1586.222659,12,24,1,1,24.18181818,0.856945711,0.99615712,26807.25922,21750.37433,21468.22285,21207.52529,24902.27696,22159.48834,5269.45369,2231.255957,3812.207984,3619.120987,1468.024946,3451.618313,1,1,27.37,59044.34579,20729.64381,28832.75527,29343.38448,32340.53718,46342.8535,25728.48885,31851.78565,18654.92829,13394.76002,60617.89574,26795.18341,19854.29393,19410.1561,17910.87517,35255.9349,19868.38439,14441.43982,23337.22895,18072.21441,54042.973,38770.97317,32892.42082,32583.78658,19762.3792,73401.85249,34502.51454,21806.16454,18535.8624,23995.11648,44741.00282,30818.88887,14019.007,19762.45824,24694.93916,23327.02919,29363.09373,21322.23038,16836.9176,17902.60075,18121.72574,32208.20615,16639.54795,12079.04978,28292.58464,31902.05878,19179.05416,15425.88139,18895.96026,20634.67187,24984.93165,19329.82295,33736.83702,25318.04672,21141.74643,27767.77245,25318.84288,28280.05426,14896.59072,14534.1814
AT5G45930.1,"| Symbols: CHLI2, CHL I2, CHLI-2 | magnesium chelatase i2 | chr5:18628095-18629565 FORWARD LENGTH=418",32,20,0.071178985,0.595572838,24,0.172400872,0.562583329,226526.1955,228107.3812,193570.3602,205953.8454,225943.7434,262210.8037,39553.76024,16110.41705,11708.01005,9243.281917,26471.85254,6435.344326,20,28,1,1,24.18181818,0.831130732,0.99615712,213171.8276,220797.1277,232024.8003,204372.6293,201021.2782,210300.7875,6990.984161,15432.89716,12381.93203,22877.49276,10752.99398,19033.34523,9,2,372.98,273736.6941,319386.3719,143427.73,203462.4633,192617.7183,255818.1768,256188.2741,210798.9042,236285.9345,181445.6166,178827.8731,200406.2111,232112.5596,194419.0595,162086.0979,196949.8188,210153.9243,210904.381,184385.4561,227375.6468,172819.4656,215681.2707,194622.4476,281883.156,264712.3771,256329.1843,237430.8845,277954.935,259601.8264,279737.1882,193071.6056,222538.8913,207603.8744,234008.028,208636.7387,219947.6515,170398.4994,255023.4604,208019.1581,250596.8691,233619.6559,227444.4378,199906.6384,318753.0042,180400.2653,183484.8406,153346.4782,214307.8643,260501.3646,210222.5989,199929.875,240106.6572,171532.1676,192302.2982,201235.393,238576.9887,156936.5396,269798.517,215377.262,170814.6302
AT5G53480.1,| Symbols:  | ARM repeat superfamily protein | chr5:21714016-21716709 FORWARD LENGTH=870,16,24,1,1,24.18181818,0.43212387,0.748225441,574090.2554,605842.7991,549528.435,515951.682,586534.3287,527765.8332,53481.94548,43620.17348,29172.81656,36363.67314,12544.0775,33954.77297,28,24,1,1,24.18181818,0.61790868,0.992224199,533313.4756,549255.2509,493677.4969,478547.284,556525.1635,534312.9582,38844.23905,42428.87432,16952.18826,46021.55903,46851.90883,20464.69454,8,8,379.25,429786.4959,678341.2024,505382.0646,669383.6135,587557.9008,689868.6552,616090.6032,666908.5969,529645.9901,526700.1499,450526.2703,603601.7,577897.2595,516858.4441,598758.5011,595339.9266,538952.4637,432131.7506,542018.0877,471316.1817,560246.2245,665777.7302,544997.4634,558728.0558,602922.1695,405194.9673,575171.3843,492984.5349,554927.5691,610550.7104,401621.6375,516521.5475,546926.7042,560298.5399,641198.949,456193.6647,686647.2163,562911.0643,577705.5879,462818.7214,452314.3706,522018.1197,511745.1986,458280.8618,524028.934,503542.2462,350637.9634,542318.5683,546115.6736,450121.9686,449022.9638,432933.4384,696782.9146,589654.3761,614232.1245,533159.7572,516703.7754,504097.4128,602063.0919,515540.7538
AT3G29360.1;AT1G26570.1;AT3G01010.1;AT5G39320.1,| Symbols:  | UDP-glucose 6-dehydrogenase family protein | chr3:11267375-11268817 REVERSE LENGTH=480,32,24,0.346119064,1,24,0.231770548,0.61844344,509462.5117,473455.3432,488189.4818,451522.5202,533024.4143,556128.715,44712.67548,34891.36255,45110.22201,26856.32192,32891.42118,34730.1791,20,28,1,1,24.18181818,0.656161075,0.992224199,466915.8013,483935.3658,536587.1128,479020.5989,461181.2189,462645.5426,18184.32356,33232.06109,51265.38234,43558.64792,38496.85568,16319.69614,9,4,416.65,577199.8701,574533.4289,391221.2239,530992.4589,473365.5767,546377.8691,531802.6203,442818.2762,468637.2659,377640.6845,427606.6653,518068.3731,652951.3772,419863.3941,422457.5994,498763.7944,503402.4565,465674.7199,410386.9564,379384.6735,497892.8933,520661.3309,498593.409,634173.3382,513801.1001,616010.7056,488701.6571,591363.3652,489221.4557,595346.3913,413200.5506,480370.0004,524764.5208,453330.7534,462913.1812,400994.207,482001.0593,572043.5561,543294.9898,421343.0168,471734.957,601539.6518,653300.5417,517653.9932,438706.4204,548916.498,353652.0748,524666.617,463405.7178,504462.0869,515313.0377,525023.152,485997.1783,408989.9523,370582.7741,403532.1873,406314.3222,609912.6161,473603.9482,419864.6392
AT4G33030.1,| Symbols: SQD1 | sulfoquinovosyldiacylglycerol 1 | chr4:15936051-15937566 FORWARD LENGTH=477,32,16,1,1,24.18181818,0.7001834,0.883853347,96982.07715,92719.16232,97294.95694,98447.31264,96271.22217,109931.9756,8514.416432,2411.211451,10308.5476,8432.822509,8038.868762,8776.333035,20,16,1,1,24.18181818,0.822427879,0.99615712,88071.44473,76313.78016,99037.50737,83615.25,82737.71673,86960.87142,2906.658267,10802.88275,6931.821311,9964.637206,7431.624034,9262.865847,1,1,70.84,77178.14565,101312.3745,104890.1541,83531.21142,117998.5001,85887.76435,97870.29224,92115.46911,90203.26515,97519.02072,74830.72695,111443.9463,127613.4245,74908.98866,97677.69826,89290.38153,80889.90935,126430.4514,92213.57229,103412.2487,91183.88379,93148.1353,88629.121,121049.5673,87345.40346,131287.5251,94988.52138,112393.3444,90825.17878,120165.3083,85137.66461,80915.40161,86854.94632,98402.26007,89046.95106,34742.41775,80077.90877,96549.17709,81368.56871,88830.82848,62899.43775,74989.84966,95931.99846,178531.2196,82835.03139,77835.19898,51672.64729,98734.43625,86376.70604,103457.2614,64110.95333,89280.6198,69977.97623,96753.72971,93565.30459,70316.75327,78228.23225,108546.2165,108675.9737,69037.18139
AT5G46430.1,| Symbols:  | Ribosomal protein L32e | chr5:18833429-18834409 FORWARD LENGTH=133,16,20,1,1,24.18181818,0.460624712,0.771932531,131244.4296,152478.7074,121974.3813,128213.428,132616.4423,136027.4025,15267.05626,14835.08567,5887.444592,4691.890764,9694.875473,13421.01319,28,16,1,1,24.18181818,0.686889889,0.994668471,119006.4245,109187.3075,126298.1571,118756.05,130073.1004,129725.0674,4343.40573,10905.4325,5305.313117,9174.282148,10491.12942,8984.430048,1,1,38.48,101268.5987,111966.7152,141352.1115,132639.3119,168995.4106,135110.6615,150459.6007,123031.2811,188744.381,165047.6129,138714.7519,107426.3531,111920.1133,120016.2992,131794.3891,147210.3051,88089.91148,127517.5742,144919.6749,133329.6746,155496.2144,156726.1011,115171.8422,115727.4639,119960.5897,154092.4409,134959.9267,103743.6789,140672.5584,146668.4078,109570.9663,112483.4518,114161.5319,131120.4389,127695.7337,124030.252,121499.4607,115611.014,118870.8633,65924.94762,133874.1127,145328.9132,135309.065,97422.20485,119556.4898,127512.6872,90712.37287,108203.4639,129859.5099,137492.216,127758.4158,160951.5464,80771.13898,121018.4553,159865.9455,102774.8454,144994.7692,148584.115,132148.7825,120122.8247
AT2G16600.1,| Symbols: ROC3 | rotamase CYP 3 | chr2:7200862-7201383 FORWARD LENGTH=173,12,24,1,1,24.18181818,0.264583786,0.649806812,7867509.315,7617938.977,7681597.36,6633094.346,7585524.889,7279547.773,317455.7373,601178.6345,201345.256,203335.5935,659512.1865,345151.6247,16,32,0.346119064,1,26,0.523029491,0.973127569,7800575.36,8222969.076,8170296.385,7562494.84,7254986.105,7072302.999,273318.7022,501795.2628,771061.7232,705789.8492,128749.5772,190367.9255,11,9,1037.55,8565957.701,7401056.774,7104979.885,8427463.093,7838089.12,9207799.709,7999419.847,7538188.994,6513564.667,6830721.665,7475613.494,8174815.675,8011176.785,7036848.106,7709532.739,6683473.039,7067832.391,5916284.331,6758894.788,6738987.183,8413885.077,8627000.617,6325303.697,8511670.553,6049764.502,6610574.278,8669697.65,6357276.929,7286982.202,7473207.807,7109697.774,8389610.277,8295256.529,7187072.314,8021239.905,7283679.082,10043233.67,7996472.747,8431859.293,7359600.593,8171878.138,10609174.37,9220955.195,5866374.493,6983099.725,9238685.244,5863471.714,7934562.046,7184135.297,7591619.901,7225142.095,7678801.065,6983883.991,7072652.2,7314451.175,7123144.819,7085630.193,8231154.64,6560696.07,6360889.271
AT3G24170.1,"| Symbols: ATGR1, GR1 | glutathione-disulfide reductase | chr3:8729762-8734115 REVERSE LENGTH=499",32,20,0.89855873,1,24.66666667,0.497395553,0.77785733,232098.6155,225144.2841,214176.6566,227988.8677,224030.2588,259925.9361,11351.85538,8766.953072,21252.40293,7579.122635,23594.60303,24016.1792,16,32,1,1,24.18181818,0.426080978,0.954152035,212217.0966,241172.2516,227841.7723,212272.3674,211969.8975,202724.9088,10836.61861,17431.19453,20632.81969,15939.19145,7208.149664,16356.49603,1,1,36.3,247895.6461,270688.8301,253538.3418,172057.5548,216312.7046,229899.4887,250971.7651,197985.3827,210724.142,236140.6422,189132.9004,289955.5833,230812.1066,172825.8813,188156.8114,239169.367,197690.9385,216758.3115,232984.9623,253340.7593,185247.897,217511.2787,204906.2389,293296.7819,219189.0977,301455.5735,220304.5655,216545.217,261688.4164,299635.9081,224085.2274,201436.6401,246631.7128,182697.2819,206234.6205,239850.7696,252237.4185,225584.9278,190742.839,297445.3029,215873.1519,280706.4696,241728.5465,217813.0938,183087.5995,249990.8858,172501.0234,218078.7037,218029.8584,202761.3658,218663.1392,220986.31,210627.5019,218833.2489,190739.2876,188121.363,237682.1659,219740.023,208012.4602,160068.5318
AT3G08590.1,"| Symbols:  | Phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent | chr3:2608683-2611237 REVERSE LENGTH=560",12,24,1,1,24.18181818,0.477273397,0.774752021,185104.4413,127471.9161,176346.9348,122057.3036,152449.3648,141564.4501,66825.5201,8435.930216,43482.99964,7217.273401,4216.325703,18772.81333,12,20,1,1,24.18181818,0.958642464,0.996541478,132111.7017,127116.8713,117156.0998,125971.1079,132066.4147,121477.1824,11188.57088,16410.92941,11957.62503,16060.12806,8959.571482,10712.68475,8,4,431.05,392879.7116,122591.8193,132932.0496,155331.3368,121787.2891,134231.8057,152386.5652,104811.1188,137271.204,108658.8868,349569.6427,145492.9486,128526.3081,121971.2434,136174.5313,125968.6464,116649.6489,110930.3417,113988.4379,142749.4429,158238.4916,175124.4346,145802.1238,145158.825,137922.9491,153652.6262,151839.3615,106328.3565,169873.0158,126128.8905,101884.5526,149378.6073,130751.5878,114905.2069,163638.5541,82816.70065,153118.507,165378.2679,140422.6636,93848.21753,118878.4423,145047.1618,87458.22709,108864.0836,125532.5843,171407.299,100647.7162,108284.2751,137013.6059,112502.6433,116958.6368,139336.0431,181144.968,96715.5433,126176.8825,94404.5176,113103.6248,153097.5936,143598.2288,103181.947
AT3G52500.1,| Symbols:  | Eukaryotic aspartyl protease family protein | chr3:19465644-19467053 REVERSE LENGTH=469,20,16,1,1,24.18181818,0.439954614,0.758321771,10470.98586,7167.089159,17661.2505,10837.51311,13037.91686,11083.22824,1269.398387,2672.167079,4728.284238,7061.724036,6355.517496,3096.872784,16,12,1,1,24.18181818,0.340610713,0.909245602,8607.138542,20434.8767,11769.13029,14902.17682,13553.34967,8860.447491,2209.132449,6228.327897,5363.40938,4662.485136,4729.040577,2573.912675,1,1,27.34,10838.29492,10016.45359,13860.15497,9922.872148,7717.153699,14345.85567,10090.27217,4848.584464,2718.225313,3832.508172,34082.59334,12631.02836,22096.84915,7843.587357,11652.19429,33586.01632,3554.091491,8053.617833,6232.820264,2761.019658,32334.0169,10072.33698,11542.89258,4550.273065,6690.064768,11525.76017,23912.70505,12121.40177,6457.036979,1399.23724,17206.74836,7277.190344,6359.445616,4643.387164,7548.921229,26365.21774,42294.70982,9331.747224,11696.44623,12486.26249,16269.47053,27174.46622,10254.90661,3498.229275,1648.578813,29023.94975,18117.18599,9325.620425,9433.787837,8610.340092,26954.60668,15351.10742,10604.11255,9947.016912,4909.904812,15416.71986,11123.20867,7905.044994,4334.757411,5522.506531
AT2G28190.1,"| Symbols: CSD2, CZSOD2 | copper/zinc superoxide dismutase 2 | chr2:12014548-12016303 FORWARD LENGTH=216",32,12,1,1,24.18181818,0.857468161,0.940833121,5949139.523,6173205.745,6435159.883,6511708.852,6479524.579,6608500.03,228685.1208,399272.408,299568.4546,251523.0505,437694.7218,959563.6968,20,28,1,1,24.18181818,0.960397001,0.996541478,7506652.754,7431358.897,7626769.259,7176819.362,6811135.196,7071952.469,178829.6117,677664.6376,595808.3865,768919.1824,460794.4271,647526.1695,6,6,563.11,6654926.913,5940939.017,5671689.56,5774044.639,5704097.489,7370607.928,5789701.666,5709549.741,6344283.099,5651886.29,6380580.521,5601492.896,6103704.245,7393684.306,6696337.444,6425131.211,8019398.003,6182558.208,6520445.772,5411011.067,6788099.655,5980922.324,5317103.051,7161662.808,7149835.056,6171873.907,6929676.979,4729077.597,7665234.759,7546636.905,7856823.283,7152101.025,7999802.436,7381914.556,7142622.472,7342755.158,9574188.449,7191218.222,7724711.704,5323920.951,7915106.975,9478749.847,9311120.514,4454513.36,6974355.599,9279021.257,6555333.599,6900111.187,5682199.141,7467431.624,6999151.628,7702385.252,7530233.926,6251450.912,5572454.263,7234553.545,8570322.713,7515534.427,6564904.301,5474447.359
AT4G30920.1;AT4G30910.1,| Symbols:  | Cytosol aminopeptidase family protein | chr4:15046589-15049304 REVERSE LENGTH=583,12,24,0.314750659,1,24,0.338763285,0.694374712,508784.4358,492700.9379,431442.4423,410278.1881,441980.0543,457935.0594,59980.91298,52372.38273,8843.680289,47059.16311,27797.95064,52778.93057,12,32,1,1,24.18181818,0.419196467,0.954152035,496220.394,469026.6127,459860.1102,446942.1718,452367.4164,420903.4364,23577.90569,14639.0967,13326.42687,40843.12436,32388.47329,9304.993379,9,3,615.13,678250.268,497632.0694,397670.1641,506136.8584,464232.819,651958.8614,426508.8952,428029.2874,523565.5558,433442.0898,418792.7586,459511.6066,445171.3518,415638.6415,418097.853,377332.0619,465667.3882,323093.5303,351656.0662,533641.8939,434039.9692,451176.5705,377342.5532,512684.8507,434656.3279,468169.1193,501479.4015,334456.4757,491859.5102,493710.7903,441487.1213,548543.3271,554060.7203,484367.1029,452643.6983,494814.6162,431170.1356,510616.7765,450917.4671,457614.068,460032.2132,503037.4911,468837.5751,428369.06,439024.2115,525112.5344,341568.254,500440.1053,470855.0089,396734.9565,510722.6139,453673.3275,441994.4672,364504.0274,490942.6461,410283.3494,366067.9635,556841.8984,390914.4185,380409.5524
