Gene.ID	Gene.Name	DN	DS	Rat.homology.type
ENSMUSG00000107499	Ccdc142	0.0649	0.1915	ortholog_many2many
ENSMUSG00000107499	Ccdc142	0.0671	0.1921	ortholog_many2many
ENSMUSG00000101758	Gm28137			
ENSMUSG00000113049	Gm48544			
ENSMUSG00000113150	Gm18263			
ENSMUSG00000054141	Olfr24	0.0136	0.1869	ortholog_one2one
ENSMUSG00000113130	Gm47721			
ENSMUSG00000093923	Gm5935			
ENSMUSG00000030037	Mrpl53	0.0155	0.1633	ortholog_one2many
ENSMUSG00000030037	Mrpl53	0.0155	0.1633	ortholog_one2many
ENSMUSG00000099395	Gm28138			
ENSMUSG00000113567	Gm32300			
ENSMUSG00000100982	Gm21837			
ENSMUSG00000085330	Gm13417			
ENSMUSG00000113624	Gm18879			
ENSMUSG00000076846	Trav13-2	0.0864	0.3082	ortholog_one2many
ENSMUSG00000097951	Gm7611			
ENSMUSG00000108886	Gm44830			
ENSMUSG00000113319	Gm9628			
ENSMUSG00000113168	Gm7614			
ENSMUSG00000030672	Mylpf	0.0026	0.1984	ortholog_one2one
ENSMUSG00000087578	Ccdc142os			
ENSMUSG00000095711	Trav14-2	0.1492	0.0831	ortholog_many2many
ENSMUSG00000095711	Trav14-2	0.1039	0.1302	ortholog_many2many
ENSMUSG00000095711	Trav14-2	0.1369	0.0807	ortholog_many2many
ENSMUSG00000095711	Trav14-2	0.0936	0.083	ortholog_many2many
ENSMUSG00000095711	Trav14-2	0.1345	0.071	ortholog_many2many
ENSMUSG00000095711	Trav14-2	0.1102	0.1104	ortholog_many2many
ENSMUSG00000095711	Trav14-2	0.1067	0.0864	ortholog_many2many
ENSMUSG00000095711	Trav14-2	0.1102	0.1104	ortholog_many2many
ENSMUSG00000095711	Trav14-2	0.0992	0.0718	ortholog_many2many
ENSMUSG00000095711	Trav14-2	0.1039	0.1302	ortholog_many2many
ENSMUSG00000095711	Trav14-2	0.1477	0.1322	ortholog_many2many
ENSMUSG00000095711	Trav14-2	0.0979	0.0638	ortholog_many2many
ENSMUSG00000095711	Trav14-2	0.1345	0.071	ortholog_many2many
ENSMUSG00000095711	Trav14-2	0.1345	0.071	ortholog_many2many
ENSMUSG00000095711	Trav14-2	0.0912	0.0648	ortholog_many2many
ENSMUSG00000111193	Gm35288			
ENSMUSG00000118181	CAAA01066123.1			
ENSMUSG00000091383	Hist1h2al			
ENSMUSG00000071629	Olfr1477	0.0765	0.2811	ortholog_many2many
ENSMUSG00000071629	Olfr1477	0.0696	0.3581	ortholog_many2many
ENSMUSG00000036620	Mgat4b	0.0008	0.1216	ortholog_one2one
ENSMUSG00000113521	Gm29787			
ENSMUSG00000025326	Ube3a	0.0102	0.0803	ortholog_one2one
ENSMUSG00000085024	C230035I16Rik			
ENSMUSG00000076848	Trav15-2-dv6-2			
ENSMUSG00000006369	Fbln1	0.0143	0.2201	ortholog_one2one
ENSMUSG00000102591	Gm38383			
ENSMUSG00000110034	Gm45379			
ENSMUSG00000100129	Gm29064			
ENSMUSG00000106994	Gm10829			
ENSMUSG00000047497	Adamts12	0.0453	0.1592	ortholog_one2one
ENSMUSG00000076591	Igkv8-16	0.1617	0.2734	ortholog_one2many
ENSMUSG00000104811	Gm33093			
ENSMUSG00000034087	Nlrp4b	0.1339	0.2585	ortholog_one2many
ENSMUSG00000034087	Nlrp4b	0.1394	0.2486	ortholog_one2many
ENSMUSG00000086449	9030204H09Rik			
ENSMUSG00000054069	6030452D12Rik			
ENSMUSG00000085835	Gm12707			
ENSMUSG00000109184	Olfr1478-ps1			
ENSMUSG00000113426	Gm6056			
ENSMUSG00000084241	Gm13416			
ENSMUSG00000084939	Gm830			
ENSMUSG00000096846	Gm8890	0.5022	0.4704	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.4906	0.6328	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.4963	0.4912	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.4517	0.5385	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.4941	0.4705	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.4191	0.5122	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.4427	0.8563	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.5535	0.6753	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.4582	0.5436	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.5312	0.6791	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.5463	0.7985	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.4883	0.563	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.5027	0.8454	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.4609	0.5144	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.5228	0.4753	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.5788	0.5499	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.4986	0.5831	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.5468	0.7173	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.4781	0.4744	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.5384	0.7615	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.5053	0.5345	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.5504	0.7417	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.5013	0.5082	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.4848	0.5905	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.5315	0.4375	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.4838	0.4731	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.5517	0.9688	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.5834	0.8719	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.4854	0.5245	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.497	0.4885	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.5198	0.7104	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.5114	0.5124	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.498	0.527	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.5419	0.7977	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.5438	0.8973	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.5032	0.4593	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.4818	0.5926	ortholog_many2many
ENSMUSG00000096846	Gm8890	0.4562	0.57	ortholog_many2many
ENSMUSG00000085598	Gm14715			
ENSMUSG00000051965	Nanos2	0.0665	0.2766	ortholog_one2one
ENSMUSG00000105564	Gm8891			
ENSMUSG00000083544	Oat-rs1			
ENSMUSG00000106148	Gm32877			
ENSMUSG00000098897	Gm19013			
ENSMUSG00000108428	Gm45058			
ENSMUSG00000106428	Gm42667			
ENSMUSG00000113440	Gm46404			
ENSMUSG00000113162	Gm47554			
ENSMUSG00000095975	Cphx1	0.2462	0.2544	ortholog_one2many
ENSMUSG00000081365	Gm15031			
ENSMUSG00000085166	Gm15522			
ENSMUSG00000081750	Gm4995			
ENSMUSG00000084965	Gm13857			
ENSMUSG00000036693	Nop14	0.0452	0.2461	ortholog_one2one
ENSMUSG00000022545	Ercc4	0.0543	0.2824	ortholog_one2many
ENSMUSG00000022545	Ercc4	0.0621	0.2948	ortholog_one2many
ENSMUSG00000048481	Mypop	0.0088	0.0925	ortholog_one2one
ENSMUSG00000020018	Snrpf	0	0	ortholog_one2one
ENSMUSG00000040722	Scamp5	0	0	ortholog_one2one
ENSMUSG00000082280	Gm5847			
ENSMUSG00000052131	Akr1b7	0.0666	0.1913	ortholog_one2one
ENSMUSG00000110158	Gm45690			
ENSMUSG00000108887	Olfr1479-ps1			
ENSMUSG00000031295	Phka2			ortholog_one2one
ENSMUSG00000086953	Aknaos			
ENSMUSG00000109817	Gm10683			
ENSMUSG00000103294	Gm38233			
ENSMUSG00000074355	Gm10676			
ENSMUSG00000086533	Mypopos			
ENSMUSG00000118174	Gm3188			
ENSMUSG00000032400	Zwilch	0.0671	0.2526	ortholog_one2one
ENSMUSG00000109668	Gm8342			
ENSMUSG00000093696	Vmn1r7	0.112	0.25	ortholog_one2many
ENSMUSG00000097407	4933408J17Rik			
ENSMUSG00000001158	Snrnp27			
ENSMUSG00000110285	Gm45524			
ENSMUSG00000078915	Hsp25-ps1			
ENSMUSG00000036168	Ccdc38	0.06	0.278	ortholog_one2one
ENSMUSG00000047061	Gm9817			
ENSMUSG00000110337	Gm3433			
ENSMUSG00000086387	Gm15563			
ENSMUSG00000005232	G6pc2			ortholog_one2one
ENSMUSG00000109646	Gm45523			
ENSMUSG00000109932	Gm7319			
ENSMUSG00000032376	Usp3	0.0082	0.1293	ortholog_one2one
ENSMUSG00000061619	Vma21-ps			
ENSMUSG00000032110	Acrv1	0.1361	0.2651	ortholog_one2one
ENSMUSG00000083388	Gm11550			
ENSMUSG00000113675	Gm18259			
ENSMUSG00000084861	1700095J07Rik			
ENSMUSG00000038193	Hand2	0.0999	0.4547	ortholog_one2one
ENSMUSG00000078116	Olfr828	0.0499	0.1399	ortholog_one2one
ENSMUSG00000022191	Drosha	0.0103	0.2945	ortholog_one2one
ENSMUSG00000094775	Gm2759			
ENSMUSG00000047026	Acsm4	0.0194	0.1633	ortholog_one2one
ENSMUSG00000113908	Gm10811			
ENSMUSG00000095829	Speer1	0.5241	0.4478	ortholog_many2many
ENSMUSG00000095829	Speer1	0.4905	0.5988	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5141	0.4495	ortholog_many2many
ENSMUSG00000095829	Speer1	0.4531	0.5062	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5164	0.4473	ortholog_many2many
ENSMUSG00000095829	Speer1	0.4197	0.4835	ortholog_many2many
ENSMUSG00000095829	Speer1	0.4482	0.9007	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5554	0.6312	ortholog_many2many
ENSMUSG00000095829	Speer1	0.4582	0.5034	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5374	0.6415	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5478	0.7494	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5102	0.5363	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5098	0.8028	ortholog_many2many
ENSMUSG00000095829	Speer1	0.4604	0.4759	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5453	0.4523	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5862	0.5497	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5229	0.5985	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5487	0.7349	ortholog_many2many
ENSMUSG00000095829	Speer1	0.4784	0.4469	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5399	0.7153	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5276	0.5117	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5509	0.7379	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5018	0.4771	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5061	0.5678	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5548	0.4128	ortholog_many2many
ENSMUSG00000095829	Speer1	0.4843	0.4322	ortholog_many2many
ENSMUSG00000095829	Speer1			ortholog_many2many
ENSMUSG00000095829	Speer1	0.5819	0.9229	ortholog_many2many
ENSMUSG00000095829	Speer1	0.4937	0.4812	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5211	0.5044	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5217	0.6684	ortholog_many2many
ENSMUSG00000095829	Speer1	0.533	0.4904	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5144	0.5052	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5562	0.7548	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5447	0.8421	ortholog_many2many
ENSMUSG00000095829	Speer1	0.5248	0.4382	ortholog_many2many
ENSMUSG00000095829	Speer1	0.482	0.5588	ortholog_many2many
ENSMUSG00000095829	Speer1	0.465	0.5267	ortholog_many2many
ENSMUSG00000111030	Gm47234			
ENSMUSG00000110327	Gm17994			
ENSMUSG00000032097	Ddx6	0.0047	0.1351	ortholog_one2one
ENSMUSG00000051414	Olfr829	0.0446	0.1697	ortholog_one2one
ENSMUSG00000100510	Hand2os1			
ENSMUSG00000095484	Olfr1480	0.0706	0.278	ortholog_many2many
ENSMUSG00000095484	Olfr1480	0.0615	0.3324	ortholog_many2many
ENSMUSG00000062868	Olfr830	0.0703	0.161	ortholog_one2one
ENSMUSG00000020490	Btnl10	0.1624	0.4396	ortholog_one2one
ENSMUSG00000028402	Mpdz	0.0283	0.197	ortholog_one2one
ENSMUSG00000081568	Gm15032			
ENSMUSG00000100988	Gm28136			
ENSMUSG00000041375	Ccdc9	0.0271	0.1521	ortholog_one2one
ENSMUSG00000028314	Toporsl	0.0977	0.1675	ortholog_one2one
ENSMUSG00000031813	Mvb12a	0.0235	0.2684	ortholog_one2one
ENSMUSG00000001986	Gria3	0.0016	0.0788	ortholog_one2one
ENSMUSG00000024835	Coro1b	0.0245	0.205	ortholog_one2one
ENSMUSG00000038165	1700022A21Rik			
ENSMUSG00000108945	Olfr1481-ps1			
ENSMUSG00000109795	Gm45522			
ENSMUSG00000086231	Rapgef4os3			
ENSMUSG00000046585	Cfap58	0.0251	0.309	ortholog_one2many
ENSMUSG00000046585	Cfap58	0.0251	0.309	ortholog_one2many
ENSMUSG00000109319	Olfr1482-ps1			
ENSMUSG00000085001	Rapgef4os2			
ENSMUSG00000110312	Gm45368			
ENSMUSG00000111409	Gm49380	0.0378	0.2699	ortholog_one2many
ENSMUSG00000109829	Gm45605			
ENSMUSG00000025544	Tm9sf2	0.0108	0.2144	ortholog_one2one
ENSMUSG00000004455	Ppp1cc	0.0155	0.1206	ortholog_one2one
ENSMUSG00000022323	Rida	0.0528	0.1279	ortholog_one2one
ENSMUSG00000095957	Olfr832	0.051	0.267	ortholog_one2many
ENSMUSG00000097832	Gm26912			
ENSMUSG00000097650	4921507G05Rik			
ENSMUSG00000034739	Mfrp	0.0568	0.2173	ortholog_one2one
ENSMUSG00000066914	Olfr831-ps1			
ENSMUSG00000082032	Gm12271			
ENSMUSG00000025533	Asl	0.0381	0.2451	ortholog_one2one
ENSMUSG00000111264	E030022I16Rik			
ENSMUSG00000048699	Krt90	0.0124	0.2712	ortholog_one2one
ENSMUSG00000111301	Gm30671			
ENSMUSG00000071722	Spin4			
ENSMUSG00000032607	Amt	0.0863	0.2497	ortholog_one2one
ENSMUSG00000102579	Gm37965			
ENSMUSG00000103992	Gm38029			
ENSMUSG00000063600	Egfem1	0.1246	0.2927	ortholog_one2one
ENSMUSG00000108974	Olfr1483-ps1			
ENSMUSG00000097569	Gm26640			
ENSMUSG00000034926	Dhcr24	0.0024	0.2969	ortholog_one2one
ENSMUSG00000015363	Trabd	0.0111	0.2353	ortholog_one2one
ENSMUSG00000081975	Gm12482			
ENSMUSG00000089717	Olfr275	0.0248	0.1199	ortholog_one2many
ENSMUSG00000089717	Olfr275	0.0249	0.1068	ortholog_one2many
ENSMUSG00000079523	Tmsb10			
ENSMUSG00000050079	Rspry1	0.0025	0.0954	ortholog_one2one
ENSMUSG00000115022	Gm49387	0.0444	0.2085	ortholog_one2many
ENSMUSG00000049555	Tmie	0.0055	0.2802	ortholog_one2one
ENSMUSG00000103620	Gm37359			
ENSMUSG00000103440	Gm37131			
ENSMUSG00000021900	Btd	0.0483	0.2459	ortholog_one2one
ENSMUSG00000074579	Lekr1			
ENSMUSG00000055547	Apobec4	0.1384	0.2072	ortholog_one2one
ENSMUSG00000107043	Gm42849			
ENSMUSG00000106688	Gm42851			
ENSMUSG00000026482	Rgl1	0.045	0.306	ortholog_one2one
ENSMUSG00000085653	Gm15179			
ENSMUSG00000034334	Fam151b	0.0412	0.2917	ortholog_one2one
ENSMUSG00000086909	Gm4926			
ENSMUSG00000031842	Pde4c	0.0342	0.2564	ortholog_one2one
ENSMUSG00000030811	Fbxl19	0.0022	0.1153	ortholog_one2one
ENSMUSG00000057606	Colq	0.0624	0.2467	ortholog_one2one
ENSMUSG00000026208	Des	0.0027	0.1977	ortholog_one2one
ENSMUSG00000020081	Tacr2	0.021	0.2659	ortholog_one2one
ENSMUSG00000028794	A3galt2	0.0613	0.3121	ortholog_one2one
ENSMUSG00000101198	Gm29021			
ENSMUSG00000097155	Gm26511			
ENSMUSG00000029179	Zcchc4	0.0787	0.253	ortholog_one2one
ENSMUSG00000099955	Gm28880			
ENSMUSG00000085023	Gm12744			
ENSMUSG00000104037	Gm37776			
ENSMUSG00000080970	Gm12173			
ENSMUSG00000117690	Gm50430			
ENSMUSG00000110415	Gm6203			
ENSMUSG00000110940	Olfr274-ps1			
ENSMUSG00000099873	Gm28452			
ENSMUSG00000066912	Olfr833-ps1			
ENSMUSG00000106664	Gm17936			
ENSMUSG00000109820	Gm45654			
ENSMUSG00000095525	Olfr834	0.0353	0.3038	ortholog_one2many
ENSMUSG00000042476	Abcb4	0.0113	0.2018	ortholog_one2one
ENSMUSG00000028964	Park7	0.2202	0.4622	ortholog_one2one
ENSMUSG00000091906	1700099I09Rik			
ENSMUSG00000099368	Gm21910			
ENSMUSG00000106421	Gm9645			
ENSMUSG00000096289	Olfr1484	0.0689	0.251	ortholog_many2many
ENSMUSG00000096289	Olfr1484	0.0563	0.3223	ortholog_many2many
ENSMUSG00000061208	Vmn1r8	0.1044	0.2774	ortholog_one2many
ENSMUSG00000066538	Gm6254			
ENSMUSG00000106006	Gm17951			
ENSMUSG00000091577	Gm6211			
ENSMUSG00000090674	Gm17082			
ENSMUSG00000105062	Gm43113			
ENSMUSG00000110565	Gm45814			
ENSMUSG00000106202	Gm43727			
ENSMUSG00000020235	Fzr1	0.0018	0.3045	ortholog_one2one
ENSMUSG00000090291	Lrrc10b	0.0093	0.1398	ortholog_one2one
ENSMUSG00000032401	Lctl	0.0468	0.1826	ortholog_one2one
ENSMUSG00000105864	Gm10484			
ENSMUSG00000051198	4930548G14Rik			
ENSMUSG00000021624	Cd180	0.0634	0.1952	ortholog_one2one
ENSMUSG00000113553	Gm40932			
ENSMUSG00000030942	Thumpd1	0.038	0.2471	ortholog_one2many
ENSMUSG00000030942	Thumpd1	0.0379	0.1963	ortholog_one2many
ENSMUSG00000115495	Gm38541			
ENSMUSG00000028926	Cdk14	0.0367	0.2534	ortholog_one2one
ENSMUSG00000055360	Prl2c5	0.1803	0.2824	ortholog_one2many
ENSMUSG00000029403	Cdkl2	0.0224	0.1779	ortholog_one2one
ENSMUSG00000076578	Igkv6-29	0.2025	0.2832	ortholog_many2many
ENSMUSG00000076578	Igkv6-29	0.1589	0.2441	ortholog_many2many
ENSMUSG00000076578	Igkv6-29	0.1955	0.2059	ortholog_many2many
ENSMUSG00000076578	Igkv6-29	0.1509	0.1899	ortholog_many2many
ENSMUSG00000091541	Vmn1r9	0.0602	0.2071	ortholog_one2many
ENSMUSG00000058441	Panx2	0.0061	0.246	ortholog_one2one
ENSMUSG00000044813	Shb	0.0042	0.2221	ortholog_one2one
ENSMUSG00000115534	Gm7508			
ENSMUSG00000098136	Gm8513			
ENSMUSG00000115707	Gm2267			
ENSMUSG00000096173	Gm3150			
ENSMUSG00000116088	Gm49460			
ENSMUSG00000115181	Vmn1r10	0.0699	0.2517	ortholog_one2many
ENSMUSG00000109496	Olfr1485-ps1			
ENSMUSG00000094356	Igkv8-28	0.1297	0.3316	ortholog_one2many
ENSMUSG00000086670	Gm13194			
ENSMUSG00000049648	Olfr273	0.0499	0.2079	ortholog_one2many
ENSMUSG00000049648	Olfr273	0.0249	0.1761	ortholog_one2many
ENSMUSG00000049648	Olfr273	0.0295	0.1882	ortholog_one2many
ENSMUSG00000049648	Olfr273	0.0543	0.2047	ortholog_one2many
ENSMUSG00000049648	Olfr273	0.0458	0.2065	ortholog_one2many
ENSMUSG00000049648	Olfr273	0.0266	0.1799	ortholog_one2many
ENSMUSG00000049648	Olfr273	0.047	0.1946	ortholog_one2many
ENSMUSG00000049648	Olfr273	0.0532	0.2309	ortholog_one2many
ENSMUSG00000049648	Olfr273	0.0458	0.2065	ortholog_one2many
ENSMUSG00000052102	Gnpda1	0.0071	0.1924	ortholog_one2one
ENSMUSG00000087331	1810021B22Rik			
ENSMUSG00000044086	Lmod3	0.0461	0.2386	ortholog_one2one
ENSMUSG00000076580	Igkv8-27	0.1264	0.3974	ortholog_one2many
ENSMUSG00000101007	Gm29541			
ENSMUSG00000110756	Gm47786			
ENSMUSG00000109233	Gm44866			
ENSMUSG00000082795	Gm13193			
ENSMUSG00000090329	Gm17160			
ENSMUSG00000021147	Wdr37	0.0032	0.1297	ortholog_one2one
ENSMUSG00000117988	Gm8663			
ENSMUSG00000118211	Gm46649			
ENSMUSG00000081118	Gm6758			
ENSMUSG00000012443	Kif11	0.0417	0.1692	ortholog_one2one
ENSMUSG00000031393	Mecp2	0.0217	0.1758	ortholog_one2one
ENSMUSG00000109536	9330162G02Rik			
ENSMUSG00000039539	Sgcz			ortholog_one2one
ENSMUSG00000055368	Slc6a2	0.0293	0.3022	ortholog_one2one
ENSMUSG00000100868	Gm28095			
ENSMUSG00000034751	Mast4	0.0357	0.2355	ortholog_one2many
ENSMUSG00000034751	Mast4	0.0406	0.2509	ortholog_one2many
ENSMUSG00000045204	Olfr835	0.0463	0.2197	ortholog_one2one
ENSMUSG00000109157	Gm44829			
ENSMUSG00000109575	Gm44831			
ENSMUSG00000109122	A230103L15Rik			
ENSMUSG00000112806	Gm48146			
ENSMUSG00000044551	9930012K11Rik	0.05	0.1303	ortholog_one2one
ENSMUSG00000021884	Hacl1	0.0424	0.2611	ortholog_one2many
ENSMUSG00000000948	Gm38393	0.0137	0.1385	ortholog_many2many
ENSMUSG00000000948	Gm38393	0.0211	0.1337	ortholog_many2many
ENSMUSG00000059303	Olfr836	0.0675	0.2545	ortholog_many2many
ENSMUSG00000059303	Olfr836	0.0866	0.2441	ortholog_many2many
ENSMUSG00000020074	Ccar1	0.0064	0.1662	ortholog_one2one
ENSMUSG00000105742	Gm42748			
ENSMUSG00000110236	Gm40493			
ENSMUSG00000105493	Gm43551			
ENSMUSG00000081517	Gm16204			
ENSMUSG00000108880	Gm44560			
ENSMUSG00000081316	Gm16205			
ENSMUSG00000094828	Trav3-3	0.1275	0.0931	ortholog_many2many
ENSMUSG00000094828	Trav3-3	0.0871	0.1769	ortholog_many2many
ENSMUSG00000094828	Trav3-3	0.2397	0.4989	ortholog_many2many
ENSMUSG00000102566	Gm37037			
ENSMUSG00000054626	Xlr			
ENSMUSG00000100826	Snhg14			
ENSMUSG00000022125	Cln5	0.0441	0.2918	ortholog_one2many
ENSMUSG00000022125	Cln5	0.0602	0.3787	ortholog_one2many
ENSMUSG00000109343	Olfr1486-ps1			
ENSMUSG00000084139	Gm12322			
ENSMUSG00000093858	Gm19967			
ENSMUSG00000096678	Trav9-4	0.0891	0.1652	ortholog_many2many
ENSMUSG00000096678	Trav9-4	0.0849	0.1521	ortholog_many2many
ENSMUSG00000096678	Trav9-4	0.0968	0.1612	ortholog_many2many
ENSMUSG00000096678	Trav9-4	0.0921	0.1348	ortholog_many2many
ENSMUSG00000096678	Trav9-4	0.0984	0.1709	ortholog_many2many
ENSMUSG00000096678	Trav9-4	0.0921	0.1348	ortholog_many2many
ENSMUSG00000096678	Trav9-4	0.0831	0.169	ortholog_many2many
ENSMUSG00000096678	Trav9-4	0.0873	0.1318	ortholog_many2many
ENSMUSG00000096678	Trav9-4	0.084	0.1587	ortholog_many2many
ENSMUSG00000096678	Trav9-4	0.084	0.1587	ortholog_many2many
ENSMUSG00000096678	Trav9-4	0.0705	0.1283	ortholog_many2many
ENSMUSG00000096678	Trav9-4	0.0909	0.1489	ortholog_many2many
ENSMUSG00000096678	Trav9-4	0.1434	0.3421	ortholog_many2many
ENSMUSG00000096678	Trav9-4	0.0984	0.1709	ortholog_many2many
ENSMUSG00000096678	Trav9-4	0.085	0.1656	ortholog_many2many
ENSMUSG00000096678	Trav9-4	0.0984	0.1709	ortholog_many2many
ENSMUSG00000096678	Trav9-4	0.0705	0.1283	ortholog_many2many
ENSMUSG00000096678	Trav9-4	0.0678	0.1207	ortholog_many2many
ENSMUSG00000096678	Trav9-4	0.0891	0.1652	ortholog_many2many
ENSMUSG00000096678	Trav9-4	0.0909	0.1489	ortholog_many2many
ENSMUSG00000096678	Trav9-4	0.1151	0.1506	ortholog_many2many
ENSMUSG00000096678	Trav9-4	0.0831	0.169	ortholog_many2many
ENSMUSG00000083937	Cct3-ps1			
ENSMUSG00000059206	Vmn1r71	0.1272	0.2221	ortholog_one2one
ENSMUSG00000020817	Rabep1	0.0057	0.1518	ortholog_one2one
ENSMUSG00000108578	Gm45700			
ENSMUSG00000106351	Gm8896			
ENSMUSG00000015702	Anxa9	0.0311	0.1471	ortholog_one2one
ENSMUSG00000048502	Duxbl1	0.1283	0.2063	ortholog_one2many
ENSMUSG00000107661	Gm18402			
ENSMUSG00000106034	1700108N06Rik			
ENSMUSG00000096096	Trav4-4-dv10	0.0924	0.1221	ortholog_many2many
ENSMUSG00000096096	Trav4-4-dv10	0.093	0.1515	ortholog_many2many
ENSMUSG00000096096	Trav4-4-dv10	0.1087	0.1344	ortholog_many2many
ENSMUSG00000096096	Trav4-4-dv10	0.1086	0.1346	ortholog_many2many
ENSMUSG00000096096	Trav4-4-dv10	0.0843	0.1043	ortholog_many2many
ENSMUSG00000096096	Trav4-4-dv10	0.0941	0.0913	ortholog_many2many
ENSMUSG00000096096	Trav4-4-dv10	0.093	0.1515	ortholog_many2many
ENSMUSG00000096096	Trav4-4-dv10	0.096	0.1152	ortholog_many2many
ENSMUSG00000096096	Trav4-4-dv10	0.096	0.1152	ortholog_many2many
ENSMUSG00000116122	Gm49537			
ENSMUSG00000117465	Gm49980			
ENSMUSG00000096732	Gm8897	0.5229	0.3868	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.5451	0.692	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.5206	0.428	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.467	0.4545	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.5157	0.3841	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.4243	0.4398	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.4565	0.822	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.5713	0.5652	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.4666	0.4708	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.5448	0.586	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.5666	0.7569	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.5097	0.4651	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.5014	0.8033	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.5395	0.5762	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.5434	0.3905	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.5888	0.5191	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.523	0.5164	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.5506	0.7651	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.5387	0.4926	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.5493	0.7439	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.5278	0.4416	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.5665	0.7447	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.5544	0.5111	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.5059	0.4931	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.5535	0.3524	ortholog_many2many
ENSMUSG00000096732	Gm8897	0.5707	0.5681	ortholog_many2many
