UniProt.ID	protein_LD6.5	protein_LD9.5	protein_LD11.5	protein_LD12.5	protein_LD14.5	protein_LD17.5	protein_LD21.5	protein_LD23.5	protein_LD24.5	protein_LD26.5	protein_LD30.5	protein_LD33.5	protein_LD35.5	protein_LD36.5	protein_LD38.5	protein_LD41.5	protein_LD45.5	protein_LD47.5	protein_LD48.5	protein_LD50.5	protein_mean.level	protein_max.level	protein_rhythm.pvalue	Ensemble.Genome.ID	Ensembl.Genome.Protein.ID	Transcript.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
Q31NE5	1.051235455	0.961833723	0.961169542	0.985598423	1.066596121	0.958076086	1.173275495	1.319471457	1.131618399	0.779830111	0.760676501	0.902817565	0.741310241	1.040159644	0.843723217	1.399587323	0.759801244	0.845084235	0.772147021	0.458564045	0.9456287924	1.399587323	0.16559212333619	NA	NA	NA	587	24.09	26.07
Q31NE7	0.902401898	0.903857571	0.966050879	1.115578151	1.186314941	1.030623403	0.972075506	0.871364776	0.971627952	1.033237119	0.966718434	1.104587184	1.08292904	1.115835052	1.219270314	0.770725982	1.033713052	1.046164551	1.153718881	1.171655674	1.030922518	1.219270314	0.675031051018843	NA	NA	NA	1355	21.01	23.83
Q31NE8	0.87659704	1.052446432	0.992887401	0.994489037	1.259505302	1.129275744	1.188775922	1.156644774	1.022821857	0.795243266	0.825847769	1.025888119	0.925763385	1.035142167	1.04761088	1.20670191	1.035380544	1.010415501	1.063163358	0.832338532	1.023846947	1.259505302	0.00558222485063956	NA	NA	NA	512	21.64	23.37
Q31NF1	0.859805067	1.010648184	1.099005839	1.107643492	0.731307454	0.725604554	0.712524825	0.811334605	0.779291609	0.89145618	1.175709426	1.215905996	0.977912506	0.922571427	1.390272716	1.428564981	1.324646511	1.061206741	1.21338885	1.129535799	1.0284168381	1.428564981	0.859988445801503	NA	NA	NA	237	23.78	24.77
Q31NF3	1.008323758	0.807420924	0.770371132	0.79615935	1.390592875	1.138937782	1.191516333	1.240223625	1.174627056	1.073742146	1.080936047	1.085925421	1.017419366	1.129015749	1.101792978	1.127716669	1.004153254	0.926189813	0.870362157	0.873373479	1.0404399957	1.390592875	0.211837425611853	NA	NA	NA	377	22.71	24.4
Q31NF4	0.853100114	0.969170084	1.032999235	0.946891025	1.028489826	1.036096007	1.029200527	0.941889597	1.072753648	1.132139648	0.51380698	0.731644311	0.602420858	0.748169501	0.67390705	0.729793515	0.755788014	0.818276351	0.936267611	0.793779722	0.8673291812	1.132139648	0.60135056395574	NA	NA	NA	73	22.77	23.86
Q31NF5	1.075474209	1.246809205	1.256897898	1.256029964	0.459726989	1.046887466	0.986733789	0.822810831	1.035142167	1.20005182	1.136056681	0.962276766	0.888177976	0.857432617	0.771613824	0.880440476	0.836758244	0.908866299	1.012977969	1.172465305	0.99068152475	1.256897898	0.0484253142182124	NA	NA	NA	281	21.3	23.3
Q31NF6	1.139724804	1.049784123	1.020469432	0.924485279	1.036573257	1.012977969	0.939290652	1.056087738	1.105095982	1.266776505	0.88511561	0.960727008	0.740968934	0.89495253	0.970957007	1.174356619	1.091943079	1.15212606	1.238226231	1.310690042	1.04856644305	1.310690042	0.0773491557165229	NA	NA	NA	170	23.38	26.01
Q31NF7	0.552204574	0.524324317	0.705829816	0.6828102	0.711868867	0.930679183	1.048093433	1.038006325	0.997470361	0.787408321	0.871766147	0.93734615	1.050509538	0.971627952	1.188775922	1.285878693	1.305569513	1.201710899	1.393156803	1.102808234	0.9643922624	1.393156803	0.0344080044474065	NA	NA	NA	889	23.94	26.59
Q31NF8	1.065859597	0.997240712	0.988097954	1.050751455	1.202264435	1.018591388	1.100018528	1.137627286	1.057060878	0.873373479	1.053173687	1.011812406	0.916431482	1.028016298	1.024000102	1.097994084	1.19894704	1.090184492	1.142878335	1.11660611	1.0585464874	1.202264435	0.105486846558223	NA	NA	NA	641	22.01	23.95
Q31NG2	0.755266114	0.862382629	0.877606841	0.899083443	1.132661138	1.0167168	1.126937939	1.244228085	1.131357864	0.940372673	0.758228318	0.949948366	0.89002048	1.014144874	1.029911719	1.175709426	1.107643492	1.079195187	1.186041813	0.876193445	1.0026825323	1.244228085	0.000976523628660449	NA	NA	NA	779	22.87	24.62
Q31NG3	1.023292992	1.071272607	1.174086245	1.174627056	1.290921994	0.961390884	0.838880308	0.792136454	0.874782326	1.083677359	1.36489738	1.059741642	0.954333128	0.923421538	0.828705078	0.94145594	1.083926914	1.015780801	1.132921973	1.319471457	1.0454862038	1.36489738	0.102767223662531	NA	NA	NA	198	20.25	22.78
Q31NG4	0.901571138	1.064633187	0.931965853	0.970957007	1.355189412	1.070532854	1.06708742	0.986733789	0.97701223	1.173275495	0.91748717	0.985371507	0.793779722	0.878617805	0.794511157	0.831572272	1.152656756	1.023528641	1.294791978	1.32953569	1.02504055415	1.355189412	0.18577799628642	NA	NA	NA	173	21.72	24.13
Q31NG7	1.334442914	0.997470361	1.109685727	1.044479691	1.108664139	1.028489826	1.188502227	1.285582642	1.151065401	0.775711089	0.839653302	1.069547311	0.929180314	1.085925421	1.004847138	1.16815373	1.07944371	1.028963572	1.021644967	0.888996395	1.05702249385	1.334442914	0.103530865309884	NA	NA	NA	1190	22.88	25.01
Q31NH0	0.927470276	0.959400632	1.030148893	0.887360311	1.059253725	1.108153698	1.142878335	1.139462403	1.057304304	1.173815932	1.269404402	1.145249208	0.644020957	0.554881186	0.964717152	0.935405674	0.824707606	0.831189407	0.954552897	1.11660611	0.9862991554	1.269404402	0.424189912569947	Synpcc7942_1369	ABB57399	NA	199	22.37	24
Q31NH1	1.101792978	1.084925707	1.080687181	1.199499303	1.122793785	0.998159627	0.853493072	0.7760684	0.961169542	1.120469399	1.304968414	1.020939484	0.835026003	0.859607112	0.813579506	0.899083443	0.989008445	1.025415788	1.07225974	1.242510307	1.0180728618	1.304968414	0.0309230774304229	NA	NA	NA	111	23.74	25.87
Q31NH5	0.933254301	0.940156169	1.063408188	0.927683858	0.79652608	0.976112782	0.99884937	1.010648184	1.031573079	1.182224622	0.985598423	0.873976993	0.820162673	0.93454453	0.955872572	0.904273908	0.947327185	0.921297728	1.035142167	1.244514612	0.9741573712	1.244514612	0.0446917078813807	NA	NA	NA	138	24.08	25.42
Q31NH8	0.872971368	0.994031163	1.056574196	0.870763066	1.151065401	0.95873813	0.970509967	0.904690438	1.066350557	1.201157618	1.062918583	0.900948569	0.786140191	0.744389091	0.79615935	1.012045411	1.21338885	1.303767047	1.263281104	1.299271763	1.02145809315	1.303767047	0.0278688755484681	NA	NA	NA	167	22.66	25.74
Q31NI0	0.979489985	1.003690931	1.125382092	1.079940927	1.088178147	1.097994084	1.123828393	1.166272405	1.050025872	0.9421065	0.910122812	1.100271845	0.984237709	1.051961874	1.157710574	1.123828393	0.946019307	0.979039017	0.927470276	0.920873552	1.03792223475	1.166272405	0.0248745405027505	NA	NA	NA	401	23.6	25.41
Q31NI1	1.053416217	0.957634977	1.039920166	1.057304304	1.226874105	1.119695673	1.094964401	1.184949931	1.079940927	1.009717771	0.787589649	1.19922314	0.935190314	1.245087864	1.132661138	0.977912506	0.995863924	0.94863687	0.984917831	0.856840528	1.0444171118	1.245087864	0.112131668348254	NA	NA	NA	263	23.63	25.47
Q31NI7	1.129275744	1.015313124	0.965828463	0.986961019	1.044960803	1.032285911	1.146832521	1.192065173	1.057791322	0.791954079	0.895570955	1.04930079	0.940589226	1.104587184	1.014612013	1.111219874	1.029911719	0.974316371	1.025179705	0.860993752	1.0184774874	1.192065173	0.0953054910123777	NA	NA	NA	656	23.71	25.59
Q31NJ0	0.987415636	0.971404252	1.010648184	0.899497582	1.038245363	1.108153698	1.022821857	0.92853868	1.000691014	1.231118904	1.030623403	0.90740256	0.816394368	0.728450423	0.766831598	1.029200527	1.139987266	1.13710351	1.142089135	1.319471457	1.01080447085	1.319471457	0.0570942608749081	NA	NA	NA	228	24.39	26.15
Q31NJ1	1.029911719	1.124087193	1.052446432	0.951042664	0.564027137	1.012977969	1.062429204	1.038006325	1.025415788	1.01976476	1.230268771	0.97364357	1.20364939	1.239367205	0.935190314	0.654786927	1.05535847	1.023528641	1.016248693	1.067824793	1.01399879825	1.239367205	0.477257985936444	NA	NA	NA	99	22.79	24.41
Q31NJ4	1.30196707	0.770903469	1.100778656	1.04761088	0.488652359	1.178419716	1.247670768	1.205868637	1.186314941	0.753876143	0.685488226	1.098499845	0.952796164	1.106623784	1.227721892	1.221518363	1.100525221	0.913482012	1.042797545	0.855460576	1.02434881335	1.30196707	0.00977555681702622	NA	NA	NA	201	24	27.93
Q31NJ5	1.041837535	0.946019307	1.052446432	0.960505818	1.03038612	1.090435546	1.084675923	1.109430242	1.014378417	1.028253035	1.045442136	1.022821857	0.873574604	0.983784555	0.950385934	1.024707701	1.102808234	1.101792978	1.10713352	1.14393145	1.0357375672	1.14393145	0.0263745825721175	Synpcc7942_1344	ABB57374	NA	202	24.35	26.36
Q31NJ6	1.14182619	0.935621084	0.97678729	1.073742146	0.889815568	1.058278566	1.121501865	1.085425449	1.039441375	0.732824533	0.852903703	1.229702342	1.174086245	1.07176606	1.566029721	1.376258455	0.781447849	0.836565596	0.860201113	0.699358729	1.02517919395	1.566029721	0.0444282496639442	Synpcc7942_1343	ABB57373	syc0211-h_at	372	24.59	28.18
Q31NJ7	1.025179705	0.972747224	0.963385266	0.957414499	1.35706297	1.089933497	1.148153621	1.24050923	1.051961874	0.895983475	1.031573079	1.066350557	0.959842554	0.939723311	1.043998801	1.195363526	1.133182868	1.1012857	1.104841554	1.051235455	1.0664864383	1.35706297	0.0720230843814488	NA	NA	NA	363	24.17	26.21
Q31NK1	1.228853187	1.333828522	1.358626246	1.330148105	0.935190314	0.88838251	0.699197714	0.630521645	0.768068581	1.137365368	1.599558029	1.062429204	0.946019307	0.918332596	0.876798907	0.866163742	0.856446029	0.908029588	0.936052053	1.517050367	1.0398531007	1.599558029	0.00192242776509364	NA	NA	NA	260	21.9	23.55
Q31NK2	0.696466128	1.100018528	0.980844136	1.20503594	1.314922025	0.901778756	0.944930789	0.842946477	0.897635459	1.045201441	0.87639522	0.921297728	0.813766861	0.887360311	0.806120564	0.775711089	1.060962417	1.011113712	1.070779382	0.979941161	0.9566614062	1.314922025	0.90143426704755	NA	NA	NA	1434	19.64	23.32
Q31NK3	0.578229174	0.792683832	0.577962951	0.771258565	2.052579561	1.036334604	1.114037987	1.148418024	0.94754534	0.818276351	0.838108027	1.100778656	0.975663369	1.028489826	0.899290488	1.208370182	1.041118108	0.961169542	0.953235044	0.863773747	0.9853661689	2.052579561	0.005679588468391	NA	NA	NA	360	23.79	25.93
Q31NK4	0.887973489	1.019529978	1.045201441	0.863972661	1.031098132	0.99655208	1.051235455	1.026360666	1.037767343	1.160646591	1.19894704	0.93218047	0.882673321	0.91622049	1.055601503	1.135272192	0.984917831	1.266193268	1.048093433	1.231118904	1.0385778144	1.266193268	0.234180219481302	NA	NA	NA	264	23.16	24.84
Q31NK9	0.766655049	0.961169542	1.019999597	0.960284679	1.099512067	1.100271845	1.132139648	1.118407318	1.095973366	1.352383925	1.002536054	0.94080583	0.73790423	0.688493747	0.907611521	1.468588084	1.082679715	1.151595608	1.084925707	1.099005839	1.03854716855	1.468588084	0.249907260004806	NA	NA	NA	218	23.58	25.45
Q31NL0	0.9421065	0.996093257	0.963607119	0.987188301	1.139200062	1.032523631	1.056330939	1.053416217	1.043037686	1.034427363	0.782348042	0.991973339	0.924911118	0.963163464	1.114551139	1.113525072	1.057547785	0.989236199	1.048576209	1.053416217	1.01435898295	1.139200062	0.0632554552357257	NA	NA	NA	208	22.15	24.34
Q31NL3	1.140249788	1.058278566	1.040159644	1.177063791	1.211713649	1.077457131	1.083178422	1.148682488	1.025651926	0.982652583	0.855263622	0.873172401	1.039920166	1.031098132	0.962498364	0.985144643	0.955652499	0.86976114	1.022586371	1.048576209	1.02943807675	1.211713649	0.601695484521072	NA	NA	NA	1153	22.81	24.38
Q31NL4	0.699197714	1.222081022	1.11249995	1.125382092	0.948200107	1.007859514	1.081932085	1.005773063	1.021880237	0.943408967	0.804266538	0.94667302	0.829659709	1.137627286	1.094712306	1.150270548	1.117892391	1.178148406	1.088679387	1.073247783	1.02946960625	1.222081022	0.0646645219084625	NA	NA	NA	454	22.24	24.25
Q31NL5	0.997700064	1.076465214	1.058766033	1.029674601	0.813954259	1.037528416	1.16439411	1.286767253	1.041118108	0.937562007	0.87821328	0.991973339	0.92789749	1.086175494	0.962720013	1.06071815	1.103062194	1.053658803	1.056087738	1.017888013	1.02911622895	1.286767253	0.145247652078417	NA	NA	NA	919	22.98	24.91
Q31NL6	0.925550245	1.074236736	0.71104977	0.997240712	0.847227414	0.947981801	0.97364357	1.11660611	0.870562589	0.858222705	0.82756097	1.124346054	1.053416217	1.118407318	0.893305484	1.261246575	1.142878335	1.027779616	1.310690042	0.935405674	1.00086789685	1.310690042	0.522480226930641	NA	NA	NA	282	23.59	24.96
Q31NL7	0.943191764	1.003922066	1.008323758	0.900948569	1.013677951	0.987188301	0.998159627	0.963385266	1.113012393	1.283216691	0.939723311	0.995176243	0.877000821	0.989919775	0.916431482	1.030623403	1.253429755	1.28913975	1.221518363	1.093200949	1.0410595119	1.28913975	0.0462381374377665	NA	NA	NA	75	22.59	25.39
Q31NL9	1.127716669	0.776962396	0.874580923	1.022115561	0.87116416	1.170038089	1.057060878	1.263281104	1.032761406	0.805563908	0.814329185	0.968500836	0.693745214	0.910542036	0.839266716	1.104841554	0.80408137	0.921509889	0.974765164	0.962720013	0.94977735355	1.263281104	0.191833375004887	NA	NA	NA	318	23.99	25.23
Q31NM0	0.984464364	0.930679183	0.964495043	0.905107159	1.132139648	1.069301067	1.091440336	1.04592369	0.989464005	1.121243659	0.924698174	0.889405888	0.926829823	0.895158624	1.021174591	1.038006325	0.953015579	1.16251884	0.957855506	1.250834928	1.0126878216	1.250834928	0.137309439325904	Synpcc7942_1319	ABB57349	NA	179	22.08	23.68
Q31NM4	1.302266894	0.993116048	0.902817565	1.029911719	1.333521432	1.010415501	1.16654098	1.090435546	1.051961874	1.038723602	1.000230285	1.131878994	0.832530207	1.085675407	0.936052053	0.889610704	0.949073834	0.865167108	1.280265375	1.294493875	1.05923445015	1.333521432	0.288630961628107	Synpcc7942_1315	ABB57345	NA	466	22.57	24.31
Q31NM5	0.925337153	0.9132717	0.914113241	1.065368864	1.237941152	1.069301067	1.11866487	1.106114282	1.069054879	0.794877127	0.707782793	1.040638765	0.885931207	1.067333154	1.262699475	1.332600586	1.006236345	0.916642522	1.060962417	0.896396186	1.01956338925	1.332600586	7.92819230910902e-07	Synpcc7942_1314	ABB57344	NA	623	21.83	24.16
Q31NM6	1.111475771	1.015780801	0.986961019	0.97588805	1.173005369	1.035857465	1.11866487	1.168422738	1.056817509	0.751969109	0.872971368	1.128236122	1.006468066	1.062673865	1.092446053	1.223488805	1.027306415	0.998159627	1.062184599	0.789587019	1.032918232	1.223488805	0.012383636325475	NA	NA	NA	599	23.16	24.91
Q31NM7	0.936914586	0.914955559	1.009485302	0.71104977	0.354568377	1.100525221	1.094964401	1.189597383	0.988097954	0.905524072	0.864768775	0.724602787	0.809841447	0.830806719	0.917275935	1.086926056	0.971851703	0.756310274	0.913692374	0.867161524	0.89744601095	1.189597383	0.0641123466492865	NA	NA	NA	600	22.92	25.26
Q31NN1	1.011346556	0.986733789	1.073742146	0.994718053	1.206146331	0.992430265	1.114037987	1.139987266	1.006699841	0.937130343	0.975214163	1.040638765	0.877404788	1.020704431	0.928111171	1.336903314	1.374991457	1.381020101	1.262408761	1.077209066	1.0868789297	1.381020101	0.0440528666277347	NA	NA	NA	355	22.77	24.89
Q31NN3	0.79304896	1.720283406	0.808537189	1.432187899	1.531087462	0.747997248	0.701778405	0.755788014	0.794694121	0.761552766	0.730634205	0.748514125	0.630812078	0.830233016	0.704693069	0.925337153	1.124863954	0.944060876	1.099765268	1.969699615	0.98777844145	1.969699615	0.569508538391605	NA	NA	NA	186	21.92	23.58
Q31NN4	1.092194537	1.001151956	1.077457131	1.095721037	1.078449963	0.992658807	1.107898565	1.259215323	0.996093257	0.790314591	0.915166259	1.003690931	0.901571138	1.107388477	1.057060878	0.917698454	0.966495864	0.735021428	0.944278279	0.887360311	0.9963443593	1.259215323	0.290079318422861	NA	NA	NA	536	22.08	23.75
Q31NN5	0.923846888	1.232253329	0.803711162	1.026124365	0.905941178	0.921509889	0.980166827	0.925337153	0.879629934	0.887564657	0.90782053	0.984237709	0.981521913	0.989236199	0.986506611	1.010880921	1.011346556	0.988325498	1.092194537	1.251122977	0.98446394165	1.251122977	0.633912209780705	NA	NA	NA	190	22.64	24.08
Q31NN6	0.840427007	0.877202781	0.873574604	0.929180314	1.486277831	0.924698174	0.898462593	0.9525768	0.995863924	1.198671005	0.875991718	0.858618022	0.841007754	0.912851219	0.873373479	0.979264475	1.040159644	1.080687181	1.116092012	1.269404402	0.99121924695	1.486277831	0.122094575826361	NA	NA	NA	132	22.95	24.99
Q31NN7	0.931751284	0.941239187	0.949948366	0.867960577	1.101792978	1.082679715	1.1137815	1.038006325	0.989691864	1.145249208	0.971180603	0.849376029	0.860993752	0.859409203	0.902609707	1.037767343	1.173815932	1.106878623	1.138937782	1.195088315	1.01290791465	1.195088315	0.0310486819031857	NA	NA	NA	158	21.86	24.45
Q31NP1	0.992887401	1.136056681	1.077209066	1.066841742	1.153187696	1.045201441	1.117377701	1.180320636	1.097488555	0.776783514	0.815642787	1.108664139	0.901363567	1.057060878	1.127716669	1.303466878	1.017419366	0.970063134	1.024943676	0.808351037	1.0389023282	1.303466878	0.0102757174880304	NA	NA	NA	576	23.04	25.2
Q31NP2	1.086675811	0.878617805	0.965828463	0.929608316	0.731475863	1.09774129	1.183041556	1.033237119	1.023057397	1.04761088	0.949948366	0.971627952	0.732149888	1.005078539	0.793596968	1.087927613	1.21646607	1.092194537	1.090686657	1.123052348	1.0019811719	1.21646607	0.067271292444164	NA	NA	NA	469	21.1	23.45
Q31NP3	0.924911118	0.991288345	1.041118108	0.952138223	1.124087193	1.118922482	1.044479691	1.065123582	1.069054879	1.208926785	1.156644774	1.027542988	0.894746483	0.883893622	1.100018528	1.047128548	0.560273395	0.692468464	0.858025115	0.904898774	0.98328455485	1.208926785	0.885715782769608	NA	NA	NA	231	23.86	25.51
Q31NP4	1.036573257	1.03038612	1.063408188	0.997700064	1.078698314	0.964495043	1.160646591	1.373725627	1.076961058	0.7730365	0.851530092	1.044720219	0.931751284	1.051235455	1.120469399	1.226591639	1.020469432	0.986279486	0.989008445	0.882266928	1.03299765705	1.373725627	0.0276551826494833	NA	NA	NA	462	23.43	25.06
Q31NP5	1.131097389	1.145776736	1.089180858	1.142615208	0.593881778	1.08943168	1.160646591	1.152922195	1.07176606	0.810214479	0.933899193	0.973195294	0.902817565	1.004153254	0.991060119	1.198671005	1.082430448	1.106623784	1.108664139	1.021880237	1.0355464006	1.198671005	0.172880839906694	NA	NA	NA	522	22.08	24.08
Q31NQ0	0.984237709	0.94667302	0.977912506	0.936914586	1.053658803	1.065614202	1.109430242	1.124087193	1.071519305	1.111987742	0.901156044	0.91622049	0.836372992	0.904482149	0.922783882	1.168422738	1.178962523	1.132661138	1.187134701	1.203372271	1.0366802118	1.203372271	0.00831421568495203	NA	NA	NA	446	21.23	23.28
Q31NQ1	1.063408188	0.783790509	1.064633187	0.880846027	1.07944371	1.259505302	0.966050879	1.014845663	0.987643023	1.361444682	0.950604794	0.843334758	0.763132589	0.732487133	0.833489245	1.083926914	1.198671005	1.169230135	1.189871329	1.23537839	1.0230868731	1.361444682	0.0835784468642461	NA	NA	NA	168	22.67	24.45
Q31NQ8	0.88695176	0.984464364	0.983558056	0.844695149	1.137889264	1.082430448	1.057791322	0.986506611	1.041357862	1.237656138	0.955872572	1.00855596	1.061206741	0.783429643	1.125900469	1.282035349	1.028253035	1.131357864	0.99907939	0.914744907	1.0266868452	1.282035349	0.0197718461990621	NA	NA	NA	230	22.83	24.85
Q31NR1	0.759626313	0.973867785	0.710722394	0.899290488	1.010182871	1.214227319	1.192888907	1.331373781	1.314922025	0.914955559	0.764011684	0.893511199	0.901156044	0.902194136	1.135795124	1.211155763	0.992430265	0.898462593	0.808723383	0.97364357	0.99015706015	1.331373781	0.00486507856653252	Synpcc7942_1278	ABB57308	NA	66	24.71	25.98
Q31NR2	0.966941055	0.882876587	0.918755602	1.133965913	1.132661138	1.151595608	0.951261675	1.037767343	1.189597383	0.944930789	0.88838251	0.725604554	0.605759174	0.620011864	0.736207097	1.145249208	1.06708742	1.397011561	1.602507239	1.515653756	1.0306913738	1.602507239	0.0921046608902211	Synpcc7942_1277	ABB57307	syc0277-m_at	116	23.93	26.53
Q31NR3	0.857630071	0.955872572	0.972523266	1.082430448	1.527214364	1.029911719	0.832338532	0.836565596	0.965383785	1.248532926	1.010182871	0.926189813	0.993344748	0.941022484	1.008323758	0.835218297	0.870562589	0.831763771	0.942540456	1.234809608	0.9951180837	1.527214364	0.501346809664687	NA	NA	NA	260	23.03	25.1
Q31NR5	0.957855506	0.963163464	0.885523315	1.043037686	1.325867118	0.961612278	1.073247783	1.006931669	0.955212507	0.73790423	0.690557744	1.060229783	0.879629934	1.070039969	1.229136173	1.297477992	0.988097954	0.887360311	1.004384496	1.009020524	1.0013145218	1.325867118	0.00713659805754383	NA	NA	NA	175	23.16	25.72
