Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
A0A096P8I2	299	23.25	25.52
A0A096P8I3	1039	22.49	25.03
A0A096P8I4	245	19.87	22.2
A0A096P8I5	352	22.03	23.55
A0A096P8I6	129	20.68	22.51
A0A096P8I7	404	24.92	26.71
A0A096P8I8	724	21.27	22.81
A0A096P8I9	284	22.39	24.66
A0A096P8J0	1125	22.93	24.51
A0A096P8J1	263	22.09	24.44
A0A096P8J2	286	21.39	22.78
A0A096P8J3	212	23.16	24.79
A0A096P8J4	333	23.11	23.67
A0A096P8J5	323	22.51	26.28
A0A096P8J6	549	23.08	25.25
A0A096P8J7	515	20.87	21.86
A0A096P8J8	198	21.27	22.54
A0A096P8J9	806	22.72	24.87
A0A096P8K0	287	21.73	23.44
A0A096P8K1	369	21	23.5
A0A096P8K2	1496	21.88	23.65
A0A096P8K3	1438	21.17	23.17
A0A096P8K4	220	21.9	23.86
A0A096P8K5	510	21.91	22.77
A0A096P8K6	518	21.85	24.18
A0A096P8K7	986	23.79	25.71
A0A096P8K8	391	22.4	24.23
A0A096P8K9	123	20.66	22.37
A0A096P8L0	277	23.06	24.77
A0A096P8L1	764	24	25.67
A0A096P8L2	515	21.52	23.86
A0A096P8L3	288	22.04	23.99
A0A096P8L4	1347	22.88	24.66
A0A096P8L5	441	21.47	23.08
A0A096P8L6	581	22.13	23.75
A0A096P8L7	688	22.77	24.45
A0A096P8L8	579	23.09	25.03
A0A096P8L9	499	21.37	23.24
A0A096P8M0	778	20.65	21.97
A0A096P8M1	3479	22.73	24.69
A0A096P8M2	366	20.94	23.23
A0A096P8M3	947	21.8	24.08
A0A096P8M4	333	21.43	22.79
A0A096P8M5	104	20.85	23.07
A0A096P8M6	247	22.43	23.65
A0A096P8M7	514	22.54	24.5
A0A096P8M8	319	23.34	25.6
A0A096P8M9	851	21.79	22.97
A0A096P8N0	549	21.76	23.51
A0A096P8N1	101	23.88	24.87
A0A096P8N2	204	24.06	25.65
A0A096P8N3	145	25.43	27.92
A0A096P8N4	325	23	24.55
A0A096P8N5	773	21.9	23.49
A0A096P8N6	650	22	24.35
A0A096P8N7	1141	22.73	25.09
A0A096P8N8	569	21.68	23.26
A0A096P8N9	403	21.4	23.52
A0A096P8P0	528	22.11	23.93
A0A096P8P1	657	21.62	23.34
A0A096P8P2	230	22.22	24.45
A0A096P8P3	227	21.19	23.41
A0A096P8P4	251	22.6	25
A0A096P8P5	927	22.61	24.36
A0A096P8P6	276	22.43	23.86
A0A096P8P7	71	25.62	29.11
A0A096P8P8	447	22.39	24.18
A0A096P8P9	111	22.43	25.3
A0A096P8Q0	791	22.68	24.68
A0A096P8Q1	636	20.35	21.6
A0A096P8Q2	451	21.3	23.05
A0A096P8Q3	198	21.48	23.52
A0A096P8Q4	348	24.57	26.43
A0A096P8Q5	1233	23.68	26.13
A0A096P8Q6	1659	22.96	25.13
A0A096P8Q7	86	22.48	24.99
A0A096P8Q8	276	22.92	24.73
A0A096P8Q9	206	23.62	25.31
A0A096P8R0	1079	22.15	24.24
A0A096P8R1	417	22.49	24.19
A0A096P8R2	552	21.94	24.23
A0A096P8R3	727	21.23	22.95
A0A096P8R4	174	21.05	22.17
A0A096P8R5	327	22.22	24.15
A0A096P8R6	326	25.44	28.12
A0A096P8R7	199	21.64	23.27
A0A096P8R8	233	20.89	22.39
A0A096P8R9	399	23.1	24.92
A0A096P8S0	144	18.01	18.92
A0A096P8S1	280	21.05	23.14
A0A096P8S2	690	23.6	25.35
A0A096P8S3	312	22.7	24.65
A0A096P8S4	140	22.6	25.09
A0A096P8S5	583	21.76	23.28
A0A096P8S6	505	23.23	25.22
A0A096P8S7	540	23.47	25.84
A0A096P8S8	540	22.02	23.81
A0A096P8S9	2067	21.13	23.02
A0A096P8T0	217	21.12	22.97
A0A096P8T1	257	22.92	25.2
A0A096P8T2	893	23.63	27.08
A0A096P8T3	741	21.77	23.61
A0A096P8T4	1347	20.85	22.67
A0A096P8T5	1118	20.88	21.97
A0A096P8T6	75	23.47	23.96
A0A096P8T7	92	21.62	23.2
A0A096P8T8	355	19.47	20.77
A0A096P8T9	232	23.96	26
A0A096P8U0	404	22.82	24.37
A0A096P8U1	362	23.46	25.73
A0A096P8U2	64	21.78	23.45
A0A096P8U3	630	22.26	24.1
A0A096P8U4	525	23.54	25.33
A0A096P8U6	619	21.74	24.05
A0A096P8U7	740	22.03	23.87
A0A096P8U8	129	21.61	24.26
A0A096P8U9	764	21.75	22.83
A0A096P8V0	1065	21.22	22.58
A0A096P8V1	196	22.12	24.79
A0A096P8V2	320	21.83	23.92
A0A096P8V3	483	22.82	24.36
A0A096P8V4	160	24.89	27.62
A0A096P8V5	891	22.62	25.28
A0A096P8V6	611	21.52	23.12
A0A096P8V7	122	27.57	28.98
A0A096P8V8	1418	23.43	25.88
A0A096P8V9	772	22.12	23.92
A0A096P8W0	521	22.14	23.98
A0A096P8W1	335	21.91	24.02
A0A096P8W2	558	23.35	26.11
A0A096P8W3	101	23.67	25.88
A0A096P8W4	297	21.36	23.18
A0A096P8W5	668	22.29	24.84
A0A096P8W6	397	22.33	24.01
A0A096P8W7	212	23.25	24.54
A0A096P8W8	1146	23.22	25.75
A0A096P8W9	632	22.12	23.85
A0A096P8X0	255	23.53	25.01
A0A096P8X1	642	21.02	22.87
A0A096P8X2	469	22.11	24.66
A0A096P8X3	395	23.94	25.64
A0A096P8X4	410	21.68	23.11
A0A096P8X5	198	21.37	22.91
A0A096P8X7	398	23.78	25.77
A0A096P8X8	841	21.95	23.95
A0A096P8X9	1459	20.74	22.37
A0A096P8Y0	443	20.6	21.56
A0A096P8Y1	888	21.65	23.45
A0A096P8Y2	617	21.87	22.66
A0A096P8Y3	72	22.79	24.8
A0A096P8Y4	113	22.62	24.66
A0A096P8Y5	920	21.62	23.51
A0A096P8Y6	777	22.34	24.39
A0A096P8Y7	448	22.96	25.22
A0A096P8Y8	448	21.03	21.99
A0A096P8Y9	104	19.58	22.15
A0A096P8Z0	133	20.28	21.81
A0A096P8Z1	375	20.9	22.12
A0A096P8Z2	261	22.27	23.86
A0A096P8Z3	699	20.08	22.08
A0A096P8Z4	291	20.76	22.21
A0A096P8Z5	473	20.27	22.56
A0A096P8Z6	165	21.26	22.53
A0A096P8Z7	1012	22.79	24.91
A0A096P8Z8	221	22.56	24.39
A0A096P8Z9	338	16.2	18.38
A0A096P900	424	23.6	26.42
A0A096P901	563	23.23	25.43
A0A096P902	375	20.11	22.29
A0A096P903	789	23.21	25.66
A0A096P904	520	24.37	26.17
A0A096P905	518	22.42	24.54
A0A096P906	1029	22.01	24.61
A0A096P907	54	22.14	23.86
A0A096P908	382	24.78	27.68
A0A096P909	110	22.16	23.81
A0A096P910	389	20.69	22.28
A0A096P911	3002	23.47	25.48
A0A096P912	216	22.54	24.37
A0A096P913	192	20.98	22.78
A0A096P914	703	18.39	22.12
A0A096P915	349	20.4	22.36
A0A096P916	1831	23.86	26.66
A0A096P917	335	22.42	24.37
A0A096P918	162	20.85	23.08
A0A096P919	133	21.26	22.03
A0A096P920	416	19.61	21.14
A0A096P921	350	23.07	24.94
A0A096P922	563	22.33	24.22
A0A096P923	651	21.71	23.23
A0A096P924	336	21.55	22.24
A0A096P925	342	24.52	27.94
A0A096P926	103	25.13	27.47
A0A096P927	264	22.51	23.89
A0A096P928	682	23.6	25.62
A0A096P929	1633	21.16	23.29
A0A096P930	358	24.58	27.44
A0A096P931	777	22.07	24.05
A0A096P932	306	24.53	28.22
A0A096P933	516	22.85	24.97
A0A096P934	344	21.2	22.84
A0A096P935	232	21.4	21.58
A0A096P936	431	21.24	22.84
A0A096P937	1116	21.97	23.95
A0A096P938	356	22.02	24.68
A0A096P939	381	22.43	24.51
A0A096P940	453	20.6	22.79
A0A096P941	415	22.75	24.99
A0A096P942	215	21.45	22.77
A0A096P943	186	20.75	21.2
A0A096P944	460	21.98	24.27
A0A096P945	631	21.31	23.47
A0A096P946	316	21.02	22.68
A0A096P947	400	21.03	22
A0A096P948	253	19.87	21.34
A0A096P949	250	22.62	23.58
A0A096P950	279	23.79	25.56
A0A096P951	476	21.06	22.41
A0A096P952	334	23.1	24.68
A0A096P953	270	22.62	24.7
A0A096P954	130	21.16	23.17
A0A096P955	656	23	25.12
A0A096P956	779	22.09	23.69
A0A096P957	426	21.95	23.65
A0A096P958	417	20.79	21.8
A0A096P959	87	19.44	22.87
A0A096P960	274	22.99	25.08
A0A096P961	492	22.71	25.72
A0A096P962	328	23.51	26.65
A0A096P963	193	21.71	21.82
A0A096P964	488	22.07	23.97
A0A096P965	476	23.03	26.03
A0A096P966	126	22.05	23.56
A0A096P967	491	21.21	22.44
A0A096P968	238	26.22	29.48
A0A096P969	488	23.27	24.78
A0A096P970	570	22.9	24.54
A0A096P971	600	21.52	23.51
A0A096P972	911	21.65	23.95
A0A096P973	414	21.97	24.3
A0A096P974	152	23.2	25.15
A0A096P975	398	24.02	26.49
A0A096P976	583	20.29	21.6
A0A096P977	584	24.1	26.84
A0A096P978	1385	21.31	22.84
A0A096P979	216	22.37	23.93
A0A096P980	594	21.76	23.21
A0A096P981	217	22.45	24.47
A0A096P982	161	19.95	21.71
A0A096P983	127	22.56	25.02
A0A096P984	1439	25.24	26.66
A0A096P985	588	22.17	24.08
A0A096P986	292	22.57	24.39
A0A096P987	277	20.42	22.85
A0A096P988	484	23.22	24.98
A0A096P989	527	26.05	28.67
A0A096P990	753	22.47	24.72
A0A096P991	443	20.79	22.13
A0A096P992	547	23.11	25.19
A0A096P993	525	22.33	23.93
A0A096P994	452	23.31	26.04
A0A096P995	858	22.29	24.32
A0A096P997	829	22.82	25.41
A0A096P998	435	23.31	24.86
A0A096P999	767	22.01	23.56
A0A096P9A0	744	20.34	21.05
A0A096P9A1	164	20.23	21.27
A0A096P9A2	232	22.51	24.2
A0A096P9A3	466	22.46	24.04
A0A096P9A4	535	21.89	23.92
A0A096P9A5	131	21.35	22.2
A0A096P9A6	354	23.61	25.26
A0A096P9A7	471	22.22	24.18
A0A096P9A8	286	22.77	25.02
A0A096P9A9	391	22.56	24.15
A0A096P9B0	294	20.33	22.02
A0A096P9B1	1565	20.44	21.71
A0A096P9B2	286	21.5	22.71
A0A096P9B3	312	21.9	23.92
A0A096P9B4	226	22.14	24.75
A0A096P9B5	325	24.69	27.22
A0A096P9B6	547	21.19	22.7
A0A096P9B7	298	21.57	23.49
A0A096P9B8	330	24.45	27.85
A0A096P9B9	304	21.94	24.38
A0A096P9C0	306	22.25	24.03
A0A096P9C1	300	22.24	24.21
A0A096P9C2	625	23.05	25.25
A0A096P9C3	270	20.11	22.16
A0A096P9C4	343	21.82	23.25
A0A096P9C5	769	22.17	24.2
A0A096P9C6	327	19.58	21.42
A0A096P9C7	460	22.36	24.64
A0A096P9C8	276	21.53	23.04
A0A096P9C9	258	24.05	26.67
A0A096P9D0	191	22.42	24.54
A0A096P9D1	388	21.71	23.44
A0A096P9D2	706	21.68	22.94
A0A096P9D3	233	21.15	22.68
A0A096P9D4	364	23.26	25.71
A0A096P9D5	144	21.11	23.85
A0A096P9D6	162	22.23	24.15
A0A096P9D7	68	20.58	21.86
A0A096P9D8	387	22.21	24.51
A0A096P9D9	433	19.8	21.5
A0A096P9E0	803	21.57	24.03
A0A096P9E1	116	23.63	25.62
A0A096P9E2	422	21.81	24.21
A0A096P9E3	330	20.31	21.34
A0A096P9E4	369	20.33	21.64
A0A096P9E5	994	22.2	24.35
A0A096P9E6	360	22.45	24.81
A0A096P9E7	633	20.38	21.23
A0A096P9E8	953	22.63	24.87
A0A096P9E9	302	23.01	24.83
A0A096P9F0	796	20.73	22.09
A0A096P9F1	236	20.51	21.53
A0A096P9F2	253	22.42	24.26
A0A096P9F3	223	21.78	22.74
A0A096P9F4	676	22.14	24.1
A0A096P9F5	494	23.25	25.56
A0A096P9F6	342	21.49	23.58
A0A096P9F7	537	23.27	25
A0A096P9F8	149	23.37	26.11
A0A096P9F9	857	21.29	23.19
A0A096P9G0	178	22.55	24.17
A0A096P9G1	303	19.47	20.23
A0A096P9G2	248	21.85	23.79
A0A096P9G3	262	28.13	30.03
A0A096P9G4	134	23.78	26.2
A0A096P9G5	420	22.42	23.87
A0A096P9G6	2177	21.92	24.07
A0A096P9G7	287	21.79	22.87
A0A096P9G8	932	23.16	25.16
A0A096P9G9	535	20.93	22.89
A0A096P9H0	486	20.39	22.27
A0A096P9H1	295	23.06	24.39
A0A096P9H2	624	22.01	24.04
A0A096P9H3	435	21.05	22.69
A0A096P9H4	436	21.98	23.47
A0A096P9H5	342	22.61	24.1
A0A096P9H6	576	21.24	23.44
A0A096P9H7	373	22.3	23.89
A0A096P9H8	433	21.94	23.51
A0A096P9H9	554	22.65	23.9
A0A096P9I0	828	22.84	25.07
A0A096P9I1	986	22.56	24.54
A0A096P9I2	628	22.13	24.05
A0A096P9I3	116	22.21	22.77
A0A096P9I4	241	22.65	24.22
A0A096P9I5	404	21.11	22.9
A0A096P9I6	769	21.57	23.09
A0A096P9I7	362	22.71	25.56
A0A096P9I8	487	21.96	23.27
A0A096P9I9	506	24.15	26.2
A0A096P9J0	609	23.2	26.04
A0A096P9J1	707	22.88	25.3
A0A096P9J2	444	21.85	23.37
A0A096P9J3	365	23.38	25.64
A0A096P9J4	200	21.74	24
A0A096P9J5	886	22.83	24.98
A0A096P9J6	770	21.92	23.85
A0A096P9J7	224	22.86	24.54
A0A096P9J8	360	23.56	25.77
A0A096P9J9	275	20.5	20.72
A0A096P9K0	315	20.94	22.42
A0A096P9K1	286	21.09	22.69
A0A096P9K2	55	27.24	29.45
A0A096P9K3	422	22.58	25.48
A0A096P9K4	232	20.91	23.29
A0A096P9K5	167	23.49	25.51
A0A096P9K6	268	21.8	24.48
A0A096P9K7	270	22.78	24.66
A0A096P9K8	223	22.61	24.86
A0A096P9K9	796	23.82	26.55
A0A096P9L0	139	21.89	23.64
A0A096P9L1	1238	22.23	24.6
A0A096P9L2	346	21.22	22.72
A0A096P9L3	253	23	25.06
A0A096P9L4	311	21.75	23.36
A0A096P9L5	760	23.35	25.04
A0A096P9L6	939	21.56	23.66
A0A096P9L7	194	21.33	23.11
A0A096P9L8	396	22.67	24.72
A0A096P9L9	718	20.76	21.61
A0A096P9M0	473	22.08	23.98
A0A096P9M1	252	22.16	24.18
A0A096P9M2	860	21.3	23.08
A0A096P9M3	264	22.36	24.61
A0A096P9M4	451	20.5	22.38
A0A096P9M5	1061	21.27	22.92
A0A096P9M6	330	19.3	20.63
A0A096P9M7	213	22.42	24.22
A0A096P9M8	461	22.33	24.4
A0A096P9M9	231	21.68	24.49
A0A096P9N0	136	24.49	27.12
A0A096P9N1	765	22.69	24.25
A0A096P9N2	102	22.97	25.33
A0A096P9N3	949	24.57	26.82
A0A096P9N4	492	21.8	23.25
A0A096P9N5	444	22.96	25.32
A0A096P9N6	458	19.92	21.49
A0A096P9N7	403	22.23	25.04
A0A096P9N8	369	22.98	24.62
A0A096P9N9	585	21.55	24.01
A0A096P9P0	155	22.72	25.25
A0A096P9P1	607	21.85	23.51
A0A096P9P2	473	24.2	26.28
A0A096P9P3	666	23.34	25.54
A0A096P9P4	652	21.82	23.52
A0A096P9P5	1568	23.63	25.81
A0A096P9P6	246	23.84	26.24
A0A096P9P7	163	22.12	24.25
A0A096P9P8	228	21.76	22.2
A0A096P9P9	257	22.59	24.51
A0A096P9Q0	345	24.94	27.17
A0A096P9Q1	150	24.22	26.27
A0A096P9Q2	205	21.55	23.78
A0A096P9Q3	350	21.61	23.3
A0A096P9Q4	584	22.19	23.51
A0A096P9Q5	159	18.9	20.08
A0A096P9Q6	151	21.12	23.1
A0A096P9Q7	396	22.29	23.89
A0A096P9Q8	488	23.51	25.49
A0A096P9Q9	811	21.25	22.66
A0A096P9R0	574	21.78	24
A0A096P9R1	65	19.7	21.31
A0A096P9R2	450	22.29	24.55
A0A096P9R3	607	23.01	25.5
A0A096P9R4	521	20.32	21.42
A0A096P9R5	332	21.61	22.8
A0A096P9R6	169	23.2	25.07
A0A096P9R7	1019	22.88	24.92
A0A096P9R8	270	22.06	23.82
A0A096P9R9	486	23.03	24.83
A0A096P9S0	272	21.78	23.68
A0A096P9S1	846	20.47	21.32
A0A096P9S2	552	23.76	26.79
A0A096P9S3	1598	20.72	22.26
A0A096P9S4	486	20.74	22.38
A0A096P9S5	432	21.82	24.26
A0A096P9S6	156	22.07	23.5
A0A096P9S7	348	21.75	23.4
A0A096P9S8	365	23.44	24.82
A0A096P9S9	575	21.89	22.8
A0A096P9T0	438	22.66	24.29
A0A096P9T1	355	20.95	23.11
A0A096P9T2	248	23.07	25.3
A0A096P9T3	421	22.93	24.8
A0A096P9T4	568	23.83	25.83
A0A096P9T5	183	20.67	22.33
A0A096P9T6	440	20.43	22.06
A0A096P9T7	276	23.51	25.69
A0A096P9T8	195	22.93	24.85
A0A096P9T9	681	23.08	25.11
A0A096P9U0	515	21.79	22.77
A0A096P9U1	421	22.76	24.85
A0A096P9U2	217	21.01	19.93
A0A096P9U3	427	22.18	23.97
A0A096P9U4	284	21.55	22.94
A0A096P9U5	515	22.93	23.51
A0A096P9U6	444	20.78	22.16
A0A096P9U7	236	23.06	24.89
A0A096P9U8	749	20.75	22.31
A0A096P9U9	774	22.17	23.74
A0A096P9V0	353	22.05	23.42
A0A096P9V1	750	21.84	23.44
A0A096P9V2	331	23.32	24.83
A0A096P9V3	824	22.28	24.09
A0A096P9V4	705	22.28	24.19
A0A096P9V5	576	22.32	24.82
A0A096P9V6	445	21.03	23.03
A0A096P9V7	451	21.46	23.87
A0A096P9V8	1090	20.23	21.95
A0A096P9V9	658	21.99	24.42
A0A096P9W0	327	24.02	26.21
A0A096P9W1	662	20.38	22.18
A0A096P9W2	698	22.82	24.08
A0A096P9W3	115	24.48	25.36
A0A096P9W4	329	20.81	22.29
A0A096P9W5	442	22.62	24.43
A0A096P9W6	183	22.51	23.96
A0A096P9W7	494	23.35	26.09
A0A096P9W8	260	20.29	21.91
A0A096P9W9	179	21.47	22.87
A0A096P9X0	1339	22.4	24.13
A0A096P9X1	672	23.94	25.93
A0A096P9X2	499	22.69	25.16
A0A096P9X3	702	22.17	23.94
A0A096P9X4	630	21.48	23.38
A0A096P9X5	364	20.23	21.29
A0A096P9X6	505	24.79	26.62
A0A096P9X7	635	22.38	24.54
A0A096P9X8	722	24.87	28.53
A0A096P9X9	298	21.89	24.29
A0A096P9Y0	430	22.45	23.91
A0A096P9Y1	537	22.61	24.2
A0A096P9Y2	561	23.4	26.42
A0A096P9Y3	778	21.31	22.87
A0A096P9Y4	171	23.34	25.15
A0A096P9Y5	273	20.78	22.44
A0A096P9Y6	478	20.98	21.88
A0A096P9Y7	533	22.14	24.5
A0A096P9Y8	963	22.34	24.64
A0A096P9Y9	304	21.7	23.05
A0A096P9Z0	368	20.63	21.67
A0A096P9Z1	184	20.38	21.54
A0A096P9Z2	301	24.22	27.6
A0A096P9Z3	594	22.33	23.62
A0A096P9Z4	243	22.24	23.14
A0A096P9Z5	471	20.54	22.12
A0A096P9Z6	377	20.66	22.06
A0A096P9Z7	285	21.48	23.58
A0A096P9Z8	231	21.13	22.68
A0A096P9Z9	80	24.7	27.11
A0A096PA00	414	22.68	24.53
A0A096PA01	632	20.69	22.24
A0A096PA02	1390	20.93	22.74
A0A096PA03	488	21.55	22.87
A0A096PA04	147	22.07	22.6
A0A096PA05	690	22.62	24.53
A0A096PA06	361	22.96	24.4
A0A096PA07	340	20.58	21.34
A0A096PA08	303	21.25	22.42
A0A096PA09	401	22.28	24.15
A0A096PA10	256	20.18	20.78
A0A096PA11	306	23	25.01
A0A096PA12	236	21.78	24.05
A0A096PA13	829	21.8	23.34
A0A096PA14	871	22.24	23.92
A0A096PA15	268	21.47	23.48
A0A096PA16	256	22.76	25.12
A0A096PA17	134	19.76	21.96
A0A096PA18	698	23.18	25.32
A0A096PA19	381	22.73	24.96
A0A096PA20	1115	22.26	24.24
A0A096PA21	589	21.14	22.65
A0A096PA22	394	24.57	27.94
A0A096PA23	433	23	24.79
A0A096PA24	86	20.77	22.37
A0A096PA25	171	20.38	20.88
A0A096PA26	448	23.32	24.75
A0A096PA27	260	21.43	22.68
A0A096PA28	379	22.57	25.11
A0A096PA29	860	22.61	24.83
A0A096PA30	462	23.78	27.18
A0A096PA31	583	22.85	24.61
A0A096PA32	192	21.72	23
A0A096PA33	267	21.24	23.6
A0A096PA34	231	22.19	22.82
A0A096PA35	156	20.04	19.88
A0A096PA36	305	21.23	22.49
A0A096PA37	347	21.75	23.28
A0A096PA38	205	21.07	22.68
A0A096PA39	232	21.47	22.78
A0A096PA40	296	22.96	24.95
A0A096PA41	639	21.87	23.39
A0A096PA42	490	22.36	23.89
A0A096PA43	394	20.49	20.91
A0A096PA44	551	23.87	26.35
A0A096PA45	576	22.08	24.06
A0A096PA46	237	22.04	23.94
A0A096PA47	67	18.71	21.61
A0A096PA48	128	24.39	27.07
A0A096PA49	476	24.8	28.17
A0A096PA50	414	21.31	23.14
A0A096PA51	626	24.23	26.41
A0A096PA52	609	23.36	25.81
A0A096PA53	531	22.48	24.4
A0A096PA54	385	22.34	24.72
A0A096PA55	324	21.63	23.65
A0A096PA56	149	21.31	23.01
A0A096PA57	614	21.86	23.51
A0A096PA58	166	22.31	24.86
A0A096PA59	211	21.94	24.23
A0A096PA60	921	23.09	24.98
A0A096PA61	717	21.26	22.48
A0A096PA62	280	21.8	23.95
A0A096PA63	306	23.45	25.08
A0A096PA64	156	20.82	22.63
A0A096PA65	466	21.11	22.51
A0A096PA66	73	20.84	21.71
A0A096PA67	199	21.3	22.35
A0A096PA68	1494	21.12	23.5
A0A096PA69	435	21.02	22.26
A0A096PA70	207	24.25	25.98
A0A096PA71	238	21.89	23.66
A0A096PA72	262	20.75	22.4
A0A096PA73	287	23.78	26.35
A0A096PA74	301	21.58	22.47
A0A096PA75	1419	22.6	25.08
A0A096PA76	317	21.79	23.11
A0A096PA77	488	23.77	25.24
A0A096PA78	380	23.63	26.02
A0A096PA79	150	20.99	21.31
A0A096PA80	107	18.96	21.53
A0A096PA81	782	22.6	24.31
A0A096PA82	443	22.02	24.32
A0A096PA83	418	21.97	24.04
A0A096PA84	232	23.23	25.01
A0A096PA85	553	22.1	23.96
A0A096PA86	450	19.95	20.74
A0A096PA87	204	21.85	23.55
A0A096PA88	373	21.14	22.69
A0A096PA89	194	21.22	21.65
A0A096PA90	597	21.66	23.97
A0A096PA91	210	21.21	24.03
A0A096PA92	328	21.83	23.49
A0A096PA93	223	20.51	23.04
A0A096PA94	619	23.54	26.02
A0A096PA95	1136	22.22	24.17
A0A096PA96	160	22.8	24.73
A0A096PA97	740	22.65	24.65
A0A096PA98	1007	22.27	24.24
A0A096PA99	320	21.62	24.19
A0A096PAA1	2869	22.34	24.97
A0A096PAA2	269	19.13	20.51
A0A096PAA3	394	22.46	24.07
A0A096PAA4	356	22.02	24.26
A0A096PAA5	106	22.93	23.73
A0A096PAA6	514	21.95	23.81
A0A096PAA7	307	25.96	28.12
A0A096PAA8	109	19.28	20.8
A0A096PAA9	235	20.12	22.25
A0A096PAB0	402	20.83	23.6
A0A096PAB1	298	23.11	25.02
A0A096PAB2	570	21.41	23.24
A0A096PAB3	179	20.48	22.43
A0A096PAB4	72	21.13	22.69
A0A096PAB5	327	21.49	23.33
A0A096PAB6	562	20.37	21.15
A0A096PAB7	594	19.98	20.87
A0A096PAB8	1016	22.03	24
A0A096PAB9	546	23.46	25.23
A0A096PAC0	244	21.9	23.13
A0A096PAC2	138	21.24	23.53
A0A096PAC3	4793	22.26	24.45
A0A096PAC4	1182	21.61	23.33
A0A096PAC5	332	22.87	24.59
A0A096PAC6	492	22.36	25.52
A0A096PAC7	128	22.25	23.74
A0A096PAC8	461	21.32	23.74
A0A096PAC9	584	21.77	23.82
A0A096PAD0	437	22.01	23.8
A0A096PAD1	298	21.88	24.32
A0A096PAD2	135	20.94	22.43
A0A096PAD3	534	24.57	27.55
A0A096PAD4	905	26.27	29.14
A0A096PAD5	145	21.91	23.01
A0A096PAD6	278	21.01	22.09
A0A096PAD7	499	22.66	24.66
A0A096PAD8	516	21.63	23.04
A0A096PAD9	310	23.11	25.68
A0A096PAE0	284	21.9	23.08
A0A096PAE1	781	23.72	25.77
A0A096PAE2	337	22.2	24.72
A0A096PAE3	625	25.59	27.82
A0A096PAE4	891	22.2	23.87
A0A096PAE5	384	20.77	21.74
A0A096PAE6	273	23.32	25.95
A0A096PAE7	85	21.1	23.23
A0A096PAE8	353	23.54	25.09
A0A096PAE9	193	20.29	20.47
A0A096PAF0	219	24.85	27.04
A0A096PAF1	265	24.97	27.87
A0A096PAF2	419	21.3	22.81
A0A096PAF3	372	22.44	24.98
A0A096PAF4	51	25.85	28.57
A0A096PAF5	156	21.98	23.93
A0A096PAF6	179	21.48	22.75
A0A096PAF7	482	22.91	25.42
A0A096PAF8	67	24.75	26.58
A0A096PAF9	274	22.68	24.55
A0A096PAG0	283	22.32	24.57
A0A096PAG1	448	24.06	26.41
A0A096PAG2	237	23.68	25.45
A0A096PAG3	58	23.77	25.47
A0A096PAG4	415	22.22	23.84
A0A096PAG5	106	20.57	20.08
A0A096PAG6	215	23.12	25.34
A0A096PAG7	405	21.88	23.8
A0A096PAG8	263	22.78	23.94
A0A096PAG9	731	21.34	23.26
A0A096PAH0	401	22.3	24.78
A0A096PAH1	804	20.32	21.15
A0A096PAH2	906	23.25	25.25
A0A096PAH3	312	24.25	25.99
A0A096PAH4	467	22.1	23.97
A0A096PAH5	403	22.21	24
A0A096PAH6	756	22.86	25.3
A0A096PAH7	417	21.95	24.26
A0A096PAH8	50	21.28	22.46
A0A096PAH9	407	21.63	22.19
A0A096PAI0	319	21.9	23.08
A0A096PAI1	300	23.33	25.34
A0A096PAI2	838	19.78	20.96
A0A096PAI3	386	20.96	23.92
A0A096PAI4	213	23.49	24.42
A0A096PAI5	717	23.84	26.89
A0A096PAI6	311	22.08	25.26
A0A096PAI7	514	21.73	23.84
A0A096PAI8	258	23.94	25.4
A0A096PAI9	335	23.8	27.53
A0A096PAJ0	785	22.32	24.2
A0A096PAJ1	504	22.31	24.52
A0A096PAJ2	358	24.43	26.58
A0A096PAJ3	522	21.94	23.95
A0A096PAJ4	390	21.79	23.41
A0A096PAJ5	599	21.6	23.84
A0A096PAJ6	264	22.41	24.41
A0A096PAJ7	485	20.27	21.71
A0A096PAJ8	388	22.91	25.78
A0A096PAJ9	170	22.12	23.97
A0A096PAK0	292	22.57	24.03
A0A096PAK1	221	22.74	24.9
A0A096PAK2	1868	21.62	23.65
A0A096PAK3	213	22.33	24.88
A0A096PAK4	161	22.96	24.83
A0A096PAK5	416	26.18	28.64
A0A096PAK6	149	24.56	26.98
A0A096PAK7	1545	22.08	24.19
A0A096PAK8	943	22.38	24.37
A0A096PAK9	545	20.83	22.4
A0A096PAL0	915	22.06	23.92
A0A096PAL1	317	20.56	21.55
A0A096PAL2	356	21.66	23.03
A0A096PAL3	300	22.63	24.56
A0A096PAL4	407	21.82	23.77
A0A096PAL5	4430	23.16	25.37
A0A096PAL6	377	22.25	24.38
A0A096PAL7	319	21.17	22.83
A0A096PAL8	230	21.3	23.21
A0A096PAL9	1683	21.31	23.12
A0A096PAM0	355	22.21	23.75
A0A096PAM1	454	21.24	22.72
A0A096PAM2	213	21.65	23.93
A0A096PAM3	248	21	21.83
A0A096PAM4	320	23.38	25.27
A0A096PAM5	674	22.17	24.11
A0A096PAM6	460	22.11	24.24
A0A096PAM7	1469	21.14	23.12
A0A096PAM8	302	21.6	24.48
A0A096PAM9	310	22.83	25.3
A0A096PAN0	630	20.94	22.48
A0A096PAN1	287	21.2	23.47
